record_id,canonical_name,official_source_url,dataset_identifier,deposit_version,source_archive_state,verification_result,download_completed,expected_bytes,downloaded_bytes,archive_member_count,archive_uncompressed_bytes,archive_integrity_confirmed,local_archive_sha256,source_checksum_available,temporary_dataset_files_retained,verification_date,notes
mendeley_proteomic_analysis_human_autoimmune_retinopathy_air,Proteomic analysis of human autoimmune retinopathy (AIR) vitreous,https://data.mendeley.com/datasets/t7yrm5x3ws,t7yrm5x3ws,1,available,complete_versioned_zip_verified,True,3906412527,3906412527,9,5182921302,True,b355bb904d88979de9c5e5407f9432e750c95835c09900b5e78e9bc45813090c,False,False,2026-08-03,The official versioned Download All ZIP matched the expected archive size and passed ZIP integrity inspection. The local SHA-256 identifies the downloaded archive; Mendeley did not provide an independent source checksum through this route.
mendeley_quantified_processed_microarray_22_individuals_without,Quantified processed microarray data for 22 individuals with and without proliferative retinopathy,https://data.mendeley.com/datasets/72b47vpgtz,72b47vpgtz,1,available,complete_versioned_zip_verified,True,16614105,16614105,1,35035736,True,a24b71e38616131dfd385e01c2b40d7f73ab3837e309bdefba8169749427cc18,False,False,2026-08-03,The official versioned Download All ZIP matched the expected archive size and passed ZIP integrity inspection. The local SHA-256 identifies the downloaded archive; Mendeley did not provide an independent source checksum through this route.
mendeley_radial_peripapillary_capillary_density_as_predictive,Radial peripapillary capillary density as a predictive factor for glaucoma in eyes with ocular hypertension,https://data.mendeley.com/datasets/h9tntd4gkf,h9tntd4gkf,1,available,complete_versioned_zip_verified,True,19381,19381,1,21813,True,c795d7ac2d520ffaafa5e7056627894026271e1f988f8bb3cd0bdd5fa1b30cf0,False,False,2026-08-03,The official versioned Download All ZIP matched the expected archive size and passed ZIP integrity inspection. The local SHA-256 identifies the downloaded archive; Mendeley did not provide an independent source checksum through this route.
mendeley_raw_manuscript_light_responsive_microrna_molecules,RAW DATA to manuscript: Light-Responsive MicroRNA Molecules in Human Retinal Organoids are Differentially Regulated by Distinct Wavelengths of Light,https://data.mendeley.com/datasets/8ksg9fssd9,8ksg9fssd9,1,available,complete_versioned_zip_verified,True,57822,57822,1,61877,True,28eb47cefe90dac45176aea9e199112993dec853863481e7b88b1ae28f503e48,False,False,2026-08-03,The official versioned Download All ZIP matched the expected archive size and passed ZIP integrity inspection. The local SHA-256 identifies the downloaded archive; Mendeley did not provide an independent source checksum through this route.
mendeley_red_lesion_localization_messidor_retinal_images,Red lesion localization for MESSIDOR retinal images dataset using patch-based convolutional neural networks.,https://data.mendeley.com/datasets/3r5m3nfdkv,3r5m3nfdkv,1,available,complete_versioned_zip_verified,True,26420570,26420570,1201,36248707,True,82d3ced85feebdf4fee2b3b07df1f4aca2c626c05ae12d7b2740fee5b49ccaa8,False,False,2026-08-03,The official versioned Download All ZIP matched the expected archive size and passed ZIP integrity inspection. The local SHA-256 identifies the downloaded archive; Mendeley did not provide an independent source checksum through this route.
mendeley_refractive_error_visual_impairment_among_school,"Refractive error and Visual Impairment data among school children in Blantyre, Southern Malawi",https://data.mendeley.com/datasets/crgbf93fnw,crgbf93fnw,2,available,complete_versioned_zip_verified,True,7538281,7538281,1,10613558,True,bd183454ebe46a1422acff01526aa24b06333a9eb145daac6a13f811cce1a14e,False,False,2026-08-03,The official versioned Download All ZIP matched the expected archive size and passed ZIP integrity inspection. The local SHA-256 identifies the downloaded archive; Mendeley did not provide an independent source checksum through this route.
mendeley_retina_identification_database_ridb,Retina Identification Database (RIDB),https://data.mendeley.com/datasets/tjw3zwntv6,tjw3zwntv6,2,available,complete_versioned_zip_verified,True,4567622,4567622,100,5569663,True,7bba729a9ae6a43e30684e5a39edfb93d1b67d27438b06d3d47c335bc91aa257,False,False,2026-08-03,The official versioned Download All ZIP matched the expected archive size and passed ZIP integrity inspection. The local SHA-256 identifies the downloaded archive; Mendeley did not provide an independent source checksum through this route.
mendeley_retinal_blood_vessel_segmentation_rop,Retinal blood vessel segmentation(ROP),https://data.mendeley.com/datasets/prcy36j53v,prcy36j53v,1,available,complete_versioned_zip_verified,True,90915860,90915860,303,113715155,True,c0354e565cdbeff61e02847a7d99f2bda4bbf38b3bb507c53f034f7e13228bdd,False,False,2026-08-03,The official versioned Download All ZIP matched the expected archive size and passed ZIP integrity inspection. The local SHA-256 identifies the downloaded archive; Mendeley did not provide an independent source checksum through this route.
mendeley_rop_retinopathy_prematurity_infants_serum_metabolomic,ROP (retinopathy of prematurity) infants' serum metabolomic data,https://data.mendeley.com/datasets/7r7xt6pf6x,7r7xt6pf6x,5,available,complete_versioned_zip_verified,True,4149397,4149397,12,32782367,True,2c27c3f5bc729a5bb6a2216f779581a42b8982af6f746b676712b00ffc6aa199,False,False,2026-08-03,The official versioned Download All ZIP matched the expected archive size and passed ZIP integrity inspection. The local SHA-256 identifies the downloaded archive; Mendeley did not provide an independent source checksum through this route.
mendeley_sars_cov_2_infection_ocular_cells,"SARS-CoV-2 infection of ocular cells from human adult donor eyes and hESC-derived ocular lineages, Eriksen et al",https://data.mendeley.com/datasets/jgw2mcgb67,jgw2mcgb67,1,available,complete_versioned_zip_verified,True,360635,360635,2,370547,True,a56fec1931a965e25dbd70dbcb7872ae4a749e7833eb2e4d920254133dde67ce,False,False,2026-08-03,The official versioned Download All ZIP matched the expected archive size and passed ZIP integrity inspection. The local SHA-256 identifies the downloaded archive; Mendeley did not provide an independent source checksum through this route.
mendeley_selective_laser_trabeculoplasty_patients_angle_recession,Data for: Selective Laser Trabeculoplasty in patients with angle recession glaucoma: a case series.,https://data.mendeley.com/datasets/rvw8k4k8g7,rvw8k4k8g7,1,available,complete_versioned_zip_verified,True,96474,96474,1,99768,True,fb2f2fb59e6309cf40645e43986ee6a0c0074efc620f6d6243ff64e5a27ddc26,False,False,2026-08-03,The official versioned Download All ZIP matched the expected archive size and passed ZIP integrity inspection. The local SHA-256 identifies the downloaded archive; Mendeley did not provide an independent source checksum through this route.
mendeley_serum_proteomic_profiles_keratoconus_post_laser,"Serum proteomic profiles in keratoconus, post-laser vision correction ectasia, and pellucid marginal degeneration",https://data.mendeley.com/datasets/yzsktrxh6y,yzsktrxh6y,1,available,complete_versioned_zip_verified,True,2250401,2250401,2,2262425,True,8d480c2d4cd7f2eb1f6b9f89a6fd09e7c92e16cb9b220f3f2a9fe621354aeb84,False,False,2026-08-03,The official versioned Download All ZIP matched the expected archive size and passed ZIP integrity inspection. The local SHA-256 identifies the downloaded archive; Mendeley did not provide an independent source checksum through this route.
mendeley_set_relationship_between_plasma_amino_acid,data set of Relationship between plasma amino acid and carnitine levels and primary angle closure glaucoma based on mass spectrometry metabolomics,https://data.mendeley.com/datasets/fn9986thfh,fn9986thfh,1,available,complete_versioned_zip_verified,True,333837,333837,1,341297,True,2fa87d791c68df910415620c22598ab41d10d612848591d6c8b24116d35c6499,False,False,2026-08-03,The official versioned Download All ZIP matched the expected archive size and passed ZIP integrity inspection. The local SHA-256 identifies the downloaded archive; Mendeley did not provide an independent source checksum through this route.
mendeley_spatio_temporal_optical_coherence_tomography_provides,Spatio-Temporal Optical Coherence Tomography provides full thickness imaging of the chorioretinal complex,https://data.mendeley.com/datasets/9pzm3mbp7w,9pzm3mbp7w,2,available,complete_versioned_zip_verified,True,7748791482,7748791482,81,10469193124,True,b97ca93abab2182e8d259bfe87aeafc080fdc4d2774c2b9a784d5da9e52f55f1,False,False,2026-08-03,The official versioned Download All ZIP matched the expected archive size and passed ZIP integrity inspection. The local SHA-256 identifies the downloaded archive; Mendeley did not provide an independent source checksum through this route.
mendeley_sub_cone_visual_resolution_by_active,"Data from: Sub-cone visual resolution by active, adaptive sampling in the human foveola",https://data.mendeley.com/datasets/zp6d5w8kdv,zp6d5w8kdv,1,available,complete_versioned_zip_verified,True,11251875,11251875,162,17137078,True,55e0c9b11d0367dc142925ea042bc364d276e05eb3e932d737d830d254142409,False,False,2026-08-03,The official versioned Download All ZIP matched the expected archive size and passed ZIP integrity inspection. The local SHA-256 identifies the downloaded archive; Mendeley did not provide an independent source checksum through this route.
mendeley_superficial_conjunctival_cells_dupilumab_treated_atopic,Superficial Conjunctival Cells from Dupilumab-treated Atopic Dermatitis Patients with Ocular Adverse Events Display a Transcriptomic Psoriasis Signature,https://data.mendeley.com/datasets/222mnygnjz,222mnygnjz,1,available,complete_versioned_zip_verified,True,75204976,75204976,120,182017324,True,1b108f8f2f9af82235955288a5748726d05f3366edb7687c921f643fd0a6f3cb,False,False,2026-08-03,The official versioned Download All ZIP matched the expected archive size and passed ZIP integrity inspection. The local SHA-256 identifies the downloaded archive; Mendeley did not provide an independent source checksum through this route.
mendeley_test_results_article_motion_perception_glaucoma,"Test results - Article ""Motion perception and glaucoma""",https://data.mendeley.com/datasets/zhz8kjsykf,zhz8kjsykf,1,available,complete_versioned_zip_verified,True,36560,36560,1,43621,True,baee5839f28d18945da8d76bb81d13d74b89e0b9a3aa6ae94877c1754eab9e55,False,False,2026-08-03,The official versioned Download All ZIP matched the expected archive size and passed ZIP integrity inspection. The local SHA-256 identifies the downloaded archive; Mendeley did not provide an independent source checksum through this route.
mendeley_towards_ocular_biomarkers_sarcopenia_result_korean,Towards ocular biomarkers for sarcopenia: a result from a Korean nationwide cross-sectional study,https://data.mendeley.com/datasets/h547645876,h547645876,1,available,complete_versioned_zip_verified,True,11232983,11232983,3,22018273,True,2eb1409dfa04d9932b52aeac8f1e1786bdf114a4e6a825ed57b059f76c4456e0,False,False,2026-08-03,The official versioned Download All ZIP matched the expected archive size and passed ZIP integrity inspection. The local SHA-256 identifies the downloaded archive; Mendeley did not provide an independent source checksum through this route.
mendeley_trabecular_microbypass_stent_implantation_pseudophakic_eyes,Data for: Trabecular microbypass stent implantation in pseudophakic eyes with open-angle glaucoma: long-term results,https://data.mendeley.com/datasets/zsxt8wk4sh,zsxt8wk4sh,1,available,complete_versioned_zip_verified,True,11540,11540,1,13662,True,8c3365597b8a2158d61a9f537f17ccdcd3001d7ba2b6a06aeb1f339b3bcc25f6,False,False,2026-08-03,The official versioned Download All ZIP matched the expected archive size and passed ZIP integrity inspection. The local SHA-256 identifies the downloaded archive; Mendeley did not provide an independent source checksum through this route.
mendeley_two_photon_excited_fluorescence_scanning_laser,Two-photon excited fluorescence scanning laser ophthalmoscopy images and software for data processing,https://data.mendeley.com/datasets/nhpnt78ssy,nhpnt78ssy,1,available,complete_versioned_zip_verified,True,22042848,22042848,414,210743815,True,93da5083cfeb805563a6e1407e84ebddbdf5b7378d976ea011846f23e6c6a7c4,False,False,2026-08-03,The official versioned Download All ZIP matched the expected archive size and passed ZIP integrity inspection. The local SHA-256 identifies the downloaded archive; Mendeley did not provide an independent source checksum through this route.
mendeley_utilizing_responsive_web_portal_studying_disc,Data for: Utilizing A Responsive Web Portal For Studying Disc Tracing Agreement in Retinal Images,https://data.mendeley.com/datasets/7xv5rzxgrh,7xv5rzxgrh,1,available,complete_versioned_zip_verified,True,1073785598,1073785598,2,1073496477,True,ffd339c5632eb7113c7daf2de0fee4aafdc65d4bc1861492568fb8dfa3ec2eba,False,False,2026-08-03,The official versioned Download All ZIP matched the expected archive size and passed ZIP integrity inspection. The local SHA-256 identifies the downloaded archive; Mendeley did not provide an independent source checksum through this route.
mendeley_vivo_analysis_comparison_anterior_segment_structures,In Vivo Analysis and Comparison of Anterior Segment Structures of Both Eyes in Unilateral Herpetic Anterior Uveitis,https://data.mendeley.com/datasets/hmz2cz3jcg,hmz2cz3jcg,1,available,complete_versioned_zip_verified,True,11307,11307,1,13404,True,c57ad315ffef32c5f4f5025076150d1446c338e638c8ca2f0b6ab8e1c0778095,False,False,2026-08-03,The official versioned Download All ZIP matched the expected archive size and passed ZIP integrity inspection. The local SHA-256 identifies the downloaded archive; Mendeley did not provide an independent source checksum through this route.
mendeley_vivo_cone_photoreceptor_topography_human_foveola,In-vivo cone photoreceptor topography of the human foveola,https://data.mendeley.com/datasets/m5nkpb8phv,m5nkpb8phv,1,available,complete_versioned_zip_verified,True,5059199783,5059199783,121,5117418517,True,415b5d2227a6b4f60c59bd2d0aac4752cdd0223483701dbc5cc358153a4ea6af,False,False,2026-08-03,The official versioned Download All ZIP matched the expected archive size and passed ZIP integrity inspection. The local SHA-256 identifies the downloaded archive; Mendeley did not provide an independent source checksum through this route.
mured,MuReD: Multi-label Retinal Diseases Dataset,https://data.mendeley.com/datasets/pc4mb3h8hz/1,pc4mb3h8hz,1,available,complete_versioned_zip_verified,True,5438656680,5438656680,3,5437268917,True,e4f2960a11b38a8692374ea8c4d572b78f1161a86e51861aca4a00aacd8ad520,False,False,2026-08-03,The official versioned Download All ZIP matched the expected archive size and passed ZIP integrity inspection. The local SHA-256 identifies the downloaded archive; Mendeley did not provide an independent source checksum through this route.
myopic_regression_fundus,Myopic Regression after Corneal Refractive Surgery Fundus Sample,https://data.mendeley.com/datasets/k34rvfw3dg/2,k34rvfw3dg,2,available,complete_versioned_zip_verified,True,455114719,455114719,3,455015951,True,21dc8b5c582372010f04361a7954ef600c9a03fbf8d7ac3f1f0b31b37b6d7c8c,False,False,2026-08-03,The official versioned Download All ZIP matched the expected archive size and passed ZIP integrity inspection. The local SHA-256 identifies the downloaded archive; Mendeley did not provide an independent source checksum through this route.
nehut,NEH-UT Retinal OCT Dataset,https://data.mendeley.com/datasets/8kt969dhx6/2,8kt969dhx6,2,available,complete_versioned_zip_verified,True,4208585380,4208585380,3,4212419132,True,466957743b970ca1943d8d74af07b9fe83561fcff05b00730d42998422c9d3b0,False,False,2026-08-03,The official versioned Download All ZIP matched the expected archive size and passed ZIP integrity inspection. The local SHA-256 identifies the downloaded archive; Mendeley did not provide an independent source checksum through this route.
octa_macula_coronal,OCTA Macula Coronal Views,https://data.mendeley.com/datasets/p5h7x55zw7/1,p5h7x55zw7,1,available,complete_versioned_zip_verified,True,1503928037,1503928037,1,1521165662,True,3a51a2672733d25a438038180a74efedb9f251d4e45c0598c298f3df0bb4bb11,False,False,2026-08-03,The official versioned Download All ZIP matched the expected archive size and passed ZIP integrity inspection. The local SHA-256 identifies the downloaded archive; Mendeley did not provide an independent source checksum through this route.
octdl,OCTDL: OCT Deep Learning Dataset,https://data.mendeley.com/datasets/sncdhf53xc/4,sncdhf53xc,4,available,complete_versioned_zip_verified,True,398533795,398533795,2,398673777,True,0883ff3ef627739c3c3755054e610b270718cc3f79d1f470b0817a7c26e1afcb,False,False,2026-08-03,The official versioned Download All ZIP matched the expected archive size and passed ZIP integrity inspection. The local SHA-256 identifies the downloaded archive; Mendeley did not provide an independent source checksum through this route.
rao_fundus,RAO Retinal Artery Occlusion Fundus Photography Dataset,https://data.mendeley.com/datasets/5428684j44/2,5428684j44,2,available,complete_versioned_zip_verified,True,65899640,65899640,1,65890125,True,0e4c0ee4b30bc65f6f6fd802abd73683600f2d2ec48b8d2d157a05af3b3d0369,False,False,2026-08-03,The official versioned Download All ZIP matched the expected archive size and passed ZIP integrity inspection. The local SHA-256 identifies the downloaded archive; Mendeley did not provide an independent source checksum through this route.
retinal_corrugations_oct,Outer Retinal Corrugations Imaging Dataset,https://data.mendeley.com/datasets/bzsc7gd9p3/2,bzsc7gd9p3,2,available,complete_versioned_zip_verified,True,242571534,242571534,77,246113074,True,8379884f1cd79358c724b55eff8cf63e4848deed2ebe43edf6f498080132c295,False,False,2026-08-03,The official versioned Download All ZIP matched the expected archive size and passed ZIP integrity inspection. The local SHA-256 identifies the downloaded archive; Mendeley did not provide an independent source checksum through this route.
rop_synthetic_mendeley,Synthetic Medical Images for ROP Diagnosis,https://data.mendeley.com/datasets/fscyyhg6vt/1,fscyyhg6vt,1,available,complete_versioned_zip_verified,True,22101316,22101316,3477,21558745,True,c8fb65835a6df369cab5e04624f0bdd074cfe2d78b7d66f9fd4cad777ce40151,False,False,2026-08-03,The official versioned Download All ZIP matched the expected archive size and passed ZIP integrity inspection. The local SHA-256 identifies the downloaded archive; Mendeley did not provide an independent source checksum through this route.
thyroid_ophthalmopathy_external,Thyroid Ophthalmopathy External Ocular Images,https://data.mendeley.com/datasets/z7ys7r4bdn/2,z7ys7r4bdn,2,available,complete_versioned_zip_verified,True,5582645,5582645,2,5581323,True,04f94e3d3eb1489215984f805eeed7ac016833046373e3b7e20b816ebc5ee501,False,False,2026-08-03,The official versioned Download All ZIP matched the expected archive size and passed ZIP integrity inspection. The local SHA-256 identifies the downloaded archive; Mendeley did not provide an independent source checksum through this route.
uveitis_smote,Image Dataset on Eye Diseases Classification with Symptoms and SMOTE Validation,https://data.mendeley.com/datasets/n9zp473wfw/2,n9zp473wfw,2,available,complete_versioned_zip_verified,True,42753308,42753308,2300,43730262,True,7fe863332d44692ac6b05d1ac45b202c914f0bc70a64be02d1a0f529208cc27d,False,False,2026-08-03,The official versioned Download All ZIP matched the expected archive size and passed ZIP integrity inspection. The local SHA-256 identifies the downloaded archive; Mendeley did not provide an independent source checksum through this route.
