platform,stable_id,title,official_source_url,search_date,query_hits,source_terms,metadata_result,file_count,final_decision,canonical_record_id,canonical_record_ids,relationship_type,reason,decision_basis,review_date
mendeley,gsr59k2rmb,File Carving based Digital Forensic Tools Testing Data Sets (Contiguous + Fragmented Files),https://data.mendeley.com/datasets/gsr59k2rmb,2026-08-02,"[""retinal_image""]",,search_metadata_confirmed,,excluded_not_eye_or_ophthalmology,,[],,Public title and metadata do not describe an eye or ophthalmology data resource.,conservative_metadata_screen,2026-08-03
mendeley,gstfpzg339,"High volume public transport vehicle locations (rail, bus, ferry and light rail) and performance metrics for Sydney dated from March 2018 to April 2019 (GTFS Real time)",https://data.mendeley.com/datasets/gstfpzg339,2026-08-02,"[""visual_field""]",,search_metadata_confirmed,,excluded_not_eye_or_ophthalmology,,[],,Public title and metadata do not describe an eye or ophthalmology data resource.,conservative_metadata_screen,2026-08-03
mendeley,gstmy5tzdv,Target Object Pose Estimation Algorithm for Eye in Hand Binocular Vision Systems,https://data.mendeley.com/datasets/gstmy5tzdv,2026-08-02,"[""external_eye"", ""eye_tracking"", ""thyroid_eye""]",,search_metadata_confirmed,,excluded_nonhuman_or_nonhuman_derived,,[],,It is a robotic vision resource rather than human or human-derived ophthalmic data.,human_reviewed_override,2026-08-03
mendeley,gstwj6gyf3,Single molecule mapping of replisome progression. Clémence Claussin et al,https://data.mendeley.com/datasets/gstwj6gyf3,2026-08-02,"[""retinal_image""]",,search_metadata_confirmed,,excluded_not_eye_or_ophthalmology,,[],,Public title and metadata do not describe an eye or ophthalmology data resource.,conservative_metadata_screen,2026-08-03
mendeley,gsy393t5p4,Conservative Treatment of Post infarction Ventricular Septal Rupture Complicated by Ventricular Aneurysms,https://data.mendeley.com/datasets/gsy393t5p4,2026-08-02,"[""optical_coherence_tomography_angiography""]",,search_metadata_confirmed,,excluded_not_eye_or_ophthalmology,,[],,Public title and metadata do not describe an eye or ophthalmology data resource.,conservative_metadata_screen,2026-08-03
mendeley,gsyctsgvpj,Experimental data from fatigue testing of smooth and notched specimens manufactured from ČSN 41 1523 steel,https://data.mendeley.com/datasets/gsyctsgvpj,2026-08-02,"[""visual_field""]",,search_metadata_confirmed,,excluded_not_eye_or_ophthalmology,,[],,Public title and metadata do not describe an eye or ophthalmology data resource.,conservative_metadata_screen,2026-08-03
mendeley,gszh55gkc2,ER YOLO,https://data.mendeley.com/datasets/gszh55gkc2,2026-08-02,"[""retinal_image"", ""visual_field""]",,search_metadata_confirmed,,excluded_not_eye_or_ophthalmology,,[],,Public title and metadata do not describe an eye or ophthalmology data resource.,conservative_metadata_screen,2026-08-03
mendeley,gt2h83ssb5,Literature Survey of Dust Particle Dimensions on Soiled Solar Panel Modules,https://data.mendeley.com/datasets/gt2h83ssb5,2026-08-02,"[""visual_field""]",,search_metadata_confirmed,,excluded_not_eye_or_ophthalmology,,[],,Public title and metadata do not describe an eye or ophthalmology data resource.,conservative_metadata_screen,2026-08-03
mendeley,gt33rzgrs5,Destabilized Calcium Dynamics Visualized Using the Genetically coded Probe GCaMPJ in Intact Hearts of Calstabin null Mice,https://data.mendeley.com/datasets/gt33rzgrs5,2026-08-02,"[""optical_coherence_tomography"", ""optical_coherence_tomography_angiography""]",,search_metadata_confirmed,,excluded_not_eye_or_ophthalmology,,[],,Public title and metadata do not describe an eye or ophthalmology data resource.,conservative_metadata_screen,2026-08-03
mendeley,gt644m7bvk,Data for: VO2/Nickel Bromine Ionic Liquid Composite Film for Thermochromic Application,https://data.mendeley.com/datasets/gt644m7bvk,2026-08-02,"[""optical_coherence_tomography"", ""optical_coherence_tomography_angiography""]",,search_metadata_confirmed,,excluded_not_eye_or_ophthalmology,,[],,Public title and metadata do not describe an eye or ophthalmology data resource.,conservative_metadata_screen,2026-08-03
mendeley,gt66zznt2j,MIXERG — An equation of state and opacity computer code,https://data.mendeley.com/datasets/gt66zznt2j,2026-08-02,"[""optical_coherence_tomography"", ""optical_coherence_tomography_angiography""]",,search_metadata_confirmed,,excluded_not_eye_or_ophthalmology,,[],,Public title and metadata do not describe an eye or ophthalmology data resource.,conservative_metadata_screen,2026-08-03
mendeley,gt7xdbs3kt,Phishing Detection,https://data.mendeley.com/datasets/gt7xdbs3kt,2026-08-02,"[""retinal_image""]",,search_metadata_confirmed,,excluded_not_eye_or_ophthalmology,,[],,Public title and metadata do not describe an eye or ophthalmology data resource.,conservative_metadata_screen,2026-08-03
mendeley,gtcb8j5gcb,Dataset for surface defect detection and prediction in laser processed cutting tools using machine learning,https://data.mendeley.com/datasets/gtcb8j5gcb,2026-08-02,"[""retinal_image""]",,search_metadata_confirmed,,excluded_not_eye_or_ophthalmology,,[],,Public title and metadata do not describe an eye or ophthalmology data resource.,conservative_metadata_screen,2026-08-03
mendeley,gtcp3fxy8v,DTI Balance Sheets,https://data.mendeley.com/datasets/gtcp3fxy8v,2026-08-02,"[""anterior_segment""]",,search_metadata_confirmed,,excluded_not_eye_or_ophthalmology,,[],,Public title and metadata do not describe an eye or ophthalmology data resource.,conservative_metadata_screen,2026-08-03
mendeley,gthc2b78bv,Fortran and C programs for the time dependent dipolar Gross–Pitaevskii equation in an anisotropic trap,https://data.mendeley.com/datasets/gthc2b78bv,2026-08-02,"[""visual_field""]",,search_metadata_confirmed,,excluded_not_eye_or_ophthalmology,,[],,Public title and metadata do not describe an eye or ophthalmology data resource.,conservative_metadata_screen,2026-08-03
mendeley,gtj646wfh8,"raw image data for ""Resilient anatomy and local plasticity of naïve and stress hematopoiesis "" Figure ED 1 10 part 17",https://data.mendeley.com/datasets/gtj646wfh8,2026-08-02,"[""retinal_image""]",,search_metadata_confirmed,,excluded_not_eye_or_ophthalmology,,[],,Public title and metadata do not describe an eye or ophthalmology data resource.,conservative_metadata_screen,2026-08-03
mendeley,gtjrgwbntc,SiNuS: A Comprehensive Dataset for Singular Nuclei Segmentation for HER2 Grading of Breast Cancer,https://data.mendeley.com/datasets/gtjrgwbntc,2026-08-02,"[""retinal_image""]",,search_metadata_confirmed,,excluded_not_eye_or_ophthalmology,,[],,Public title and metadata do not describe an eye or ophthalmology data resource.,conservative_metadata_screen,2026-08-03
mendeley,gtnmrbtmt4,Voluntary alcohol binge drinking in adolescent C57Bl6 mice induces delayed appearance of behavioral defects in both males and females,https://data.mendeley.com/datasets/gtnmrbtmt4,2026-08-02,"[""iris_recognition""]",,search_metadata_confirmed,,excluded_not_eye_or_ophthalmology,,[],,Public title and metadata do not describe an eye or ophthalmology data resource.,conservative_metadata_screen,2026-08-03
mendeley,gtr3d7wnj6,common Indian plants,https://data.mendeley.com/datasets/gtr3d7wnj6,2026-08-02,"[""visual_field""]",,search_metadata_confirmed,,excluded_not_eye_or_ophthalmology,,[],,Public title and metadata do not describe an eye or ophthalmology data resource.,conservative_metadata_screen,2026-08-03
mendeley,gtsrb3965h,Estimation of energy dependent parameter in the coupled CTRW model,https://data.mendeley.com/datasets/gtsrb3965h,2026-08-02,"[""visual_field""]",,search_metadata_confirmed,,excluded_not_eye_or_ophthalmology,,[],,Public title and metadata do not describe an eye or ophthalmology data resource.,conservative_metadata_screen,2026-08-03
mendeley,gtvvwmz7r7,"CNC Machining Data Repository Geometry, NC Code & High Frequency Energy Consumption Data for Aluminum and Plastic Machining",https://data.mendeley.com/datasets/gtvvwmz7r7,2026-08-02,"[""visual_field""]",,search_metadata_confirmed,,excluded_not_eye_or_ophthalmology,,[],,Public title and metadata do not describe an eye or ophthalmology data resource.,conservative_metadata_screen,2026-08-03
mendeley,gtxp3mn5hs,MASAP: A package for atomic scattering amplitude in solids,https://data.mendeley.com/datasets/gtxp3mn5hs,2026-08-02,"[""optical_coherence_tomography"", ""optical_coherence_tomography_angiography""]",,search_metadata_confirmed,,excluded_not_eye_or_ophthalmology,,[],,Public title and metadata do not describe an eye or ophthalmology data resource.,conservative_metadata_screen,2026-08-03
mendeley,gv33tgvt5f,"Ridgecrest, CA seismic velocity models",https://data.mendeley.com/datasets/gv33tgvt5f,2026-08-02,"[""optical_coherence_tomography"", ""optical_coherence_tomography_angiography""]",,search_metadata_confirmed,,excluded_not_eye_or_ophthalmology,,[],,Public title and metadata do not describe an eye or ophthalmology data resource.,conservative_metadata_screen,2026-08-03
mendeley,gv4zxmfdx3,MP CITDSE: A set of ab initio programs for the simulation of hydrogenic and helium like atom laser interactions,https://data.mendeley.com/datasets/gv4zxmfdx3,2026-08-02,"[""visual_field""]",,search_metadata_confirmed,,excluded_not_eye_or_ophthalmology,,[],,Public title and metadata do not describe an eye or ophthalmology data resource.,conservative_metadata_screen,2026-08-03
mendeley,gv5j2gk467,Decoding and Systematization of Medical Imaging Features of Multiple Human Malignancies,https://data.mendeley.com/datasets/gv5j2gk467,2026-08-02,"[""retinal_image"", ""visual_field""]",,search_metadata_confirmed,,excluded_not_eye_or_ophthalmology,,[],,Public title and metadata do not describe an eye or ophthalmology data resource.,conservative_metadata_screen,2026-08-03
mendeley,gv5x7tp86w,An accurate Fortran code for computing hydrogenic continuum wave functions at a wide range of parameters,https://data.mendeley.com/datasets/gv5x7tp86w,2026-08-02,"[""visual_field""]",,search_metadata_confirmed,,excluded_not_eye_or_ophthalmology,,[],,Public title and metadata do not describe an eye or ophthalmology data resource.,conservative_metadata_screen,2026-08-03
mendeley,gv638mwdfv,Cognitive function in orienteering and road runners,https://data.mendeley.com/datasets/gv638mwdfv,2026-08-02,"[""eye_tracking"", ""iris_recognition""]",,search_metadata_confirmed,,excluded_not_eye_or_ophthalmology,,[],,Public title and metadata do not describe an eye or ophthalmology data resource.,conservative_metadata_screen,2026-08-03
mendeley,gv6bg6ct3r,Figure 5. The Jurisdictional Signal Formatting Mechanism,https://data.mendeley.com/datasets/gv6bg6ct3r,2026-08-02,"[""visual_field""]",,search_metadata_confirmed,,excluded_not_eye_or_ophthalmology,,[],,Public title and metadata do not describe an eye or ophthalmology data resource.,conservative_metadata_screen,2026-08-03
mendeley,gv6hyfp8f2,Human iPSC based disease modeling studies identify a common mechanistic defect and potential therapies for AMD and related macular dystrophies.,https://data.mendeley.com/datasets/gv6hyfp8f2,2026-08-02,"[""macular""]",,search_metadata_confirmed,,excluded_not_suitable_for_model_training_or_evaluation,,[],,"Raw figure-support images are article supplementary results, not a model-resource dataset under the stated boundary.",human_reviewed_override,2026-08-03
mendeley,gv6vd9v4z2,Management cessation reshapes microbial and physicochemical controls of soil organic carbon in subtropical forests,https://data.mendeley.com/datasets/gv6vd9v4z2,2026-08-02,"[""visual_field""]",,search_metadata_confirmed,,excluded_not_eye_or_ophthalmology,,[],,Public title and metadata do not describe an eye or ophthalmology data resource.,conservative_metadata_screen,2026-08-03
mendeley,gv6x9kbf2y,: EXAMINING THE ROLES OF COLLABORATIVE CULTURE:CONTENT BASED INSTRUCTION AND TEACHER EFFICACY,https://data.mendeley.com/datasets/gv6x9kbf2y,2026-08-02,"[""visual_field""]",,search_metadata_confirmed,,excluded_not_eye_or_ophthalmology,,[],,Public title and metadata do not describe an eye or ophthalmology data resource.,conservative_metadata_screen,2026-08-03
mendeley,gvcbjz9t36,Does Carrying a Physical Burden Promote Earlier Repayment?—A Exploratory Nudge Study Based on the Negative Discounting in Intertemporal Decision Making,https://data.mendeley.com/datasets/gvcbjz9t36,2026-08-02,"[""visual_field""]",,search_metadata_confirmed,,excluded_not_eye_or_ophthalmology,,[],,Public title and metadata do not describe an eye or ophthalmology data resource.,conservative_metadata_screen,2026-08-03
mendeley,gvdtn4z4hy,2 D Method of Moments Formulations for Nonlinear Low Frequency Electromagnetics,https://data.mendeley.com/datasets/gvdtn4z4hy,2026-08-02,"[""visual_field""]",,search_metadata_confirmed,,excluded_not_eye_or_ophthalmology,,[],,Public title and metadata do not describe an eye or ophthalmology data resource.,conservative_metadata_screen,2026-08-03
mendeley,gvgg7724kk,Drug induced Rosacea: A Systematic Review,https://data.mendeley.com/datasets/gvgg7724kk,2026-08-02,"[""ocular""]",,search_metadata_confirmed,,excluded_not_suitable_for_model_training_or_evaluation,,[],,"Although eye-related, public metadata indicates a review, article result/supplement, code/workflow, simulation, or a non-reusable clinical summary rather than a reusable model-training/evaluation resource.",human_reviewed_override,2026-08-03
mendeley,gvgnvkw4ct,FIGURE 9,https://data.mendeley.com/datasets/gvgnvkw4ct,2026-08-02,"[""retinal_image""]",,search_metadata_confirmed,,excluded_not_eye_or_ophthalmology,,[],,Public title and metadata do not describe an eye or ophthalmology data resource.,conservative_metadata_screen,2026-08-03
mendeley,gvjstpzf3w,A Robot View Photovoltaic Panel Reference Line Dataset with Paired Synthetic Soiling,https://data.mendeley.com/datasets/gvjstpzf3w,2026-08-02,"[""anterior_segment"", ""retinal_image"", ""visual_field""]",,search_metadata_confirmed,,excluded_not_eye_or_ophthalmology,,[],,Public title and metadata do not describe an eye or ophthalmology data resource.,conservative_metadata_screen,2026-08-03
mendeley,gvkc67gn5x,Environmental sensor measurements and solar voltage forecasts from a low cost IoT device: Ulm and Zapopan field deployments,https://data.mendeley.com/datasets/gvkc67gn5x,2026-08-02,"[""visual_field""]",,search_metadata_confirmed,,excluded_not_eye_or_ophthalmology,,[],,Public title and metadata do not describe an eye or ophthalmology data resource.,conservative_metadata_screen,2026-08-03
mendeley,gvmbbvymcg,Data for: Scapolite and analcime: monitors of hydrothermal fluids that altered plutonic rocks in a major shear zone,https://data.mendeley.com/datasets/gvmbbvymcg,2026-08-02,"[""retinal_image""]",,search_metadata_confirmed,,excluded_not_eye_or_ophthalmology,,[],,Public title and metadata do not describe an eye or ophthalmology data resource.,conservative_metadata_screen,2026-08-03
mendeley,gvmfhyfpvs,Integrated multi omics analysis of zinc finger proteins uncovers roles in RNA regulation,https://data.mendeley.com/datasets/gvmfhyfpvs,2026-08-02,"[""retinal_image""]",,search_metadata_confirmed,,excluded_not_eye_or_ophthalmology,,[],,Public title and metadata do not describe an eye or ophthalmology data resource.,conservative_metadata_screen,2026-08-03
mendeley,gvp7vshvnh,Cassava root cross section images,https://data.mendeley.com/datasets/gvp7vshvnh,2026-08-02,"[""retinal_image"", ""visual_field""]",,search_metadata_confirmed,,excluded_not_eye_or_ophthalmology,,[],,Public title and metadata do not describe an eye or ophthalmology data resource.,conservative_metadata_screen,2026-08-03
mendeley,gvt4xj6m9b,"Bibliometric Dataset (1993 2023) on Tourist Profile, Destination Image, and Tourism satisfaction",https://data.mendeley.com/datasets/gvt4xj6m9b,2026-08-02,"[""retinal_image""]",,search_metadata_confirmed,,excluded_not_eye_or_ophthalmology,,[],,Public title and metadata do not describe an eye or ophthalmology data resource.,conservative_metadata_screen,2026-08-03
mendeley,gvt64rndnd,A visual working memory dataset collection with bootstrap Independent Component Analysis for comparison of electroencephalogram preprocessing pipelines,https://data.mendeley.com/datasets/gvt64rndnd,2026-08-02,"[""visual_field""]",,search_metadata_confirmed,,excluded_not_eye_or_ophthalmology,,[],,Public title and metadata do not describe an eye or ophthalmology data resource.,conservative_metadata_screen,2026-08-03
mendeley,gvvkgmptsg,"Dataset for ""How does heterogeneity control strain localization patterns in high porosity rocks?""",https://data.mendeley.com/datasets/gvvkgmptsg,2026-08-02,"[""visual_field""]",,search_metadata_confirmed,,excluded_not_eye_or_ophthalmology,,[],,Public title and metadata do not describe an eye or ophthalmology data resource.,conservative_metadata_screen,2026-08-03
mendeley,gvwr8hmv2t,Odor of Tropical Timber 2,https://data.mendeley.com/datasets/gvwr8hmv2t,2026-08-02,"[""iris_recognition""]",,search_metadata_confirmed,,excluded_not_eye_or_ophthalmology,,[],,Public title and metadata do not describe an eye or ophthalmology data resource.,conservative_metadata_screen,2026-08-03
mendeley,gvxht9gh92,"Dataset for the paper: Surface rupture and slip distribution of the Sagaing fault in the 28 March 2025 Mw7.9 Earthquake, Myanmar",https://data.mendeley.com/datasets/gvxht9gh92,2026-08-02,"[""optical_coherence_tomography"", ""optical_coherence_tomography_angiography""]",,search_metadata_confirmed,,excluded_not_eye_or_ophthalmology,,[],,Public title and metadata do not describe an eye or ophthalmology data resource.,conservative_metadata_screen,2026-08-03
mendeley,gvxxr8j62w,Full Daytime Sub ambient Radiative Cooling in Commercial like Paints with High Figure of Merit. X. Li et al,https://data.mendeley.com/datasets/gvxxr8j62w,2026-08-02,"[""visual_field""]",,search_metadata_confirmed,,excluded_not_eye_or_ophthalmology,,[],,Public title and metadata do not describe an eye or ophthalmology data resource.,conservative_metadata_screen,2026-08-03
mendeley,gvzvxkd5ns,Model of options to test for peripheral arterial disease in diabetic patients,https://data.mendeley.com/datasets/gvzvxkd5ns,2026-08-02,"[""diabetic_retinopathy""]",,search_metadata_confirmed,,excluded_not_eye_or_ophthalmology,,[],,Public title and metadata do not describe an eye or ophthalmology data resource.,conservative_metadata_screen,2026-08-03
mendeley,gw2d2mkg7k,Toxicological data of anti IgE biosimilar KA,https://data.mendeley.com/datasets/gw2d2mkg7k,2026-08-02,"[""thyroid_eye""]",,search_metadata_confirmed,,excluded_not_eye_or_ophthalmology,,[],,Public title and metadata do not describe an eye or ophthalmology data resource.,conservative_metadata_screen,2026-08-03
mendeley,gw3fbp74ct,NPK Survey of Field Crops 2014 2017,https://data.mendeley.com/datasets/gw3fbp74ct,2026-08-02,"[""visual_field""]",,search_metadata_confirmed,,excluded_not_eye_or_ophthalmology,,[],,Public title and metadata do not describe an eye or ophthalmology data resource.,conservative_metadata_screen,2026-08-03
mendeley,gw3mcnbkwr,Tracking the Global Pulse: The first public Twitter dataset from FIFA World Cup,https://data.mendeley.com/datasets/gw3mcnbkwr,2026-08-02,"[""eye_tracking"", ""retinal_image"", ""visual_field""]",,search_metadata_confirmed,,excluded_not_eye_or_ophthalmology,,[],,Public title and metadata do not describe an eye or ophthalmology data resource.,conservative_metadata_screen,2026-08-03
mendeley,gw43mcsxzm,Academic Adjustment and Learning Barriers among International Students in Chinese Higher Education: A Qualitative Study,https://data.mendeley.com/datasets/gw43mcsxzm,2026-08-02,"[""visual_field""]",,search_metadata_confirmed,,excluded_not_eye_or_ophthalmology,,[],,Public title and metadata do not describe an eye or ophthalmology data resource.,conservative_metadata_screen,2026-08-03
mendeley,gw8xmf74ws,OntoSNAQA,https://data.mendeley.com/datasets/gw8xmf74ws,2026-08-02,"[""visual_field""]",,search_metadata_confirmed,,excluded_not_eye_or_ophthalmology,,[],,Public title and metadata do not describe an eye or ophthalmology data resource.,conservative_metadata_screen,2026-08-03
mendeley,gw9hjn4v65,Enriched Tourism Dataset London (POIs),https://data.mendeley.com/datasets/gw9hjn4v65,2026-08-02,"[""optical_coherence_tomography"", ""optical_coherence_tomography_angiography""]",,search_metadata_confirmed,,excluded_not_eye_or_ophthalmology,,[],,Public title and metadata do not describe an eye or ophthalmology data resource.,conservative_metadata_screen,2026-08-03
mendeley,gw9t6d7by2,Field dataset of radiation and surface temperature across urban surface materials,https://data.mendeley.com/datasets/gw9t6d7by2,2026-08-02,"[""visual_field""]",,search_metadata_confirmed,,excluded_not_eye_or_ophthalmology,,[],,Public title and metadata do not describe an eye or ophthalmology data resource.,conservative_metadata_screen,2026-08-03
mendeley,gwcs3h598t,hGH transgenic cell and pig genome PCR,https://data.mendeley.com/datasets/gwcs3h598t,2026-08-02,"[""retinal_image""]",,search_metadata_confirmed,,excluded_not_eye_or_ophthalmology,,[],,Public title and metadata do not describe an eye or ophthalmology data resource.,conservative_metadata_screen,2026-08-03
mendeley,gwd6ck5mdr,"Research data supporting ""Roughness spectroscopy of particle monolayer: Implications for spectral analysis of the monolayer image"". B spline representation of static structure factor.",https://data.mendeley.com/datasets/gwd6ck5mdr,2026-08-02,"[""retinal_image""]",,search_metadata_confirmed,,excluded_not_eye_or_ophthalmology,,[],,Public title and metadata do not describe an eye or ophthalmology data resource.,conservative_metadata_screen,2026-08-03
mendeley,gwdy3kvbz6,Cytokine array screening,https://data.mendeley.com/datasets/gwdy3kvbz6,2026-08-02,"[""diabetic_retinopathy""]",,search_metadata_confirmed,,excluded_not_eye_or_ophthalmology,,[],,Public title and metadata do not describe an eye or ophthalmology data resource.,conservative_metadata_screen,2026-08-03
mendeley,gwf2rtc9z2,Good and Bad classification of Holy Basil Leaves (Ocimum sanctum),https://data.mendeley.com/datasets/gwf2rtc9z2,2026-08-02,"[""retinal_image"", ""visual_field""]",,search_metadata_confirmed,,excluded_not_eye_or_ophthalmology,,[],,Public title and metadata do not describe an eye or ophthalmology data resource.,conservative_metadata_screen,2026-08-03
mendeley,gwgnm5c2xn,Locus of Control Comparison in Adults Who Stutter and Who Do not Stutter,https://data.mendeley.com/datasets/gwgnm5c2xn,2026-08-02,"[""external_eye""]",,search_metadata_confirmed,,excluded_not_eye_or_ophthalmology,,[],,Public title and metadata do not describe an eye or ophthalmology data resource.,conservative_metadata_screen,2026-08-03
mendeley,gwhbbtkpx6,Characterization of retinal autofluorescent lesions in a mouse model of juvenile neuronal ceroid lipofuscinosis (CLN3 disease),https://data.mendeley.com/datasets/gwhbbtkpx6,2026-08-02,"[""retinal"", ""retinal_image""]",,search_metadata_confirmed,,excluded_nonhuman_or_nonhuman_derived,,[],,"Public title or description identifies a nonhuman, animal, or nonhuman-derived source.",human_reviewed_override,2026-08-03
mendeley,gwmpvkywbx,Data for: Generation of Annotated Image Dataset for leaf detection in Dendrobium nobile orchid,https://data.mendeley.com/datasets/gwmpvkywbx,2026-08-02,"[""retinal_image""]",,search_metadata_confirmed,,excluded_not_eye_or_ophthalmology,,[],,Public title and metadata do not describe an eye or ophthalmology data resource.,conservative_metadata_screen,2026-08-03
mendeley,gwnfv4c6b5,"Measurements of river bed gravel samples from the Sabeto River, Fiji",https://data.mendeley.com/datasets/gwnfv4c6b5,2026-08-02,"[""visual_field""]",,search_metadata_confirmed,,excluded_not_eye_or_ophthalmology,,[],,Public title and metadata do not describe an eye or ophthalmology data resource.,conservative_metadata_screen,2026-08-03
mendeley,gwptr9pmt9,Data for: Spherically symmetric wormhole solutions in a general anisotropic matter field,https://data.mendeley.com/datasets/gwptr9pmt9,2026-08-02,"[""visual_field""]",,search_metadata_confirmed,,excluded_not_eye_or_ophthalmology,,[],,Public title and metadata do not describe an eye or ophthalmology data resource.,conservative_metadata_screen,2026-08-03
mendeley,gwpwn5fwbs,Sheyang River Estuary Data,https://data.mendeley.com/datasets/gwpwn5fwbs,2026-08-02,"[""visual_field""]",,search_metadata_confirmed,,excluded_not_eye_or_ophthalmology,,[],,Public title and metadata do not describe an eye or ophthalmology data resource.,conservative_metadata_screen,2026-08-03
mendeley,gwrf5gphzw,Bangladeshi Dry Food Dataset,https://data.mendeley.com/datasets/gwrf5gphzw,2026-08-02,"[""iris_recognition""]",,search_metadata_confirmed,,excluded_not_eye_or_ophthalmology,,[],,Public title and metadata do not describe an eye or ophthalmology data resource.,conservative_metadata_screen,2026-08-03
mendeley,gws8xypgtz,Shizhou Yang's sample teaching field notes and data informed poems from 2020 to 2025,https://data.mendeley.com/datasets/gws8xypgtz,2026-08-02,"[""visual_field""]",,search_metadata_confirmed,,excluded_not_eye_or_ophthalmology,,[],,Public title and metadata do not describe an eye or ophthalmology data resource.,conservative_metadata_screen,2026-08-03
mendeley,gwshzh9mb8,Analysis of spatiotemporal variations in carbon storage and driving mechanisms in Chongqing's karst regions under different grades of rock desertification,https://data.mendeley.com/datasets/gwshzh9mb8,2026-08-02,"[""visual_field""]",,search_metadata_confirmed,,excluded_not_eye_or_ophthalmology,,[],,Public title and metadata do not describe an eye or ophthalmology data resource.,conservative_metadata_screen,2026-08-03
mendeley,gwt733fgvz,Data for: Finite Fields in Chaotic Maps and Diffusion and its Application to Digital Image Cryptography,https://data.mendeley.com/datasets/gwt733fgvz,2026-08-02,"[""retinal_image""]",,search_metadata_confirmed,,excluded_not_eye_or_ophthalmology,,[],,Public title and metadata do not describe an eye or ophthalmology data resource.,conservative_metadata_screen,2026-08-03
mendeley,gwyp5rv43h,An image dataset for classifying leather based on leather pattern,https://data.mendeley.com/datasets/gwyp5rv43h,2026-08-02,"[""retinal_image""]",,search_metadata_confirmed,,excluded_not_eye_or_ophthalmology,,[],,Public title and metadata do not describe an eye or ophthalmology data resource.,conservative_metadata_screen,2026-08-03
mendeley,gwz4zfss75,PIV data for flow behind orifice plates (standard and modified),https://data.mendeley.com/datasets/gwz4zfss75,2026-08-02,"[""visual_field""]",,search_metadata_confirmed,,excluded_not_eye_or_ophthalmology,,[],,Public title and metadata do not describe an eye or ophthalmology data resource.,conservative_metadata_screen,2026-08-03
mendeley,gwzb3x5jb3,Data from: APARTS: A cloud computing tool to reconstruct four decades of ecosystem functioning in arid and semi arid grasslands,https://data.mendeley.com/datasets/gwzb3x5jb3,2026-08-02,"[""visual_field""]",,search_metadata_confirmed,,excluded_not_eye_or_ophthalmology,,[],,Public title and metadata do not describe an eye or ophthalmology data resource.,conservative_metadata_screen,2026-08-03
mendeley,gx39r48w3b,Data repository for 'Shape perception via a high channel count neuroprosthesis in monkey visual cortex',https://data.mendeley.com/datasets/gx39r48w3b,2026-08-02,"[""visual_field""]",,search_metadata_confirmed,,excluded_not_eye_or_ophthalmology,,[],,Public title and metadata do not describe an eye or ophthalmology data resource.,conservative_metadata_screen,2026-08-03
mendeley,gx4fn84jwx,Retinal plasticity in age related macular degeneration,https://data.mendeley.com/datasets/gx4fn84jwx,2026-08-02,"[""macular"", ""retinal"", ""retinal_image""]",,search_metadata_confirmed,,excluded_not_suitable_for_model_training_or_evaluation,,[],,"Although eye-related, public metadata indicates a review, article result/supplement, code/workflow, simulation, or a non-reusable clinical summary rather than a reusable model-training/evaluation resource.",human_reviewed_override,2026-08-03
mendeley,gx4t9ztmsp,Emergency remote teaching in higher education: Mapping the first global online semester (Dataset),https://data.mendeley.com/datasets/gx4t9ztmsp,2026-08-02,"[""visual_field""]",,search_metadata_confirmed,,excluded_not_eye_or_ophthalmology,,[],,Public title and metadata do not describe an eye or ophthalmology data resource.,conservative_metadata_screen,2026-08-03
mendeley,gx742mmjtx,Behavioral and Pupillometry Data from Monkeys in a Pavlovian Anticipatory Arousal Task,https://data.mendeley.com/datasets/gx742mmjtx,2026-08-02,"[""pupillometry""]",,search_metadata_confirmed,,excluded_nonhuman_or_nonhuman_derived,,[],,"Public title or description identifies a nonhuman, animal, or nonhuman-derived source.",human_reviewed_override,2026-08-03
mendeley,gx9cfy767v,"A geochemical database of volcanic glass compositions and back scattered electron images from ignimbrites of the Bükk Foreland Volcanic Field, analysed at GEOMAR and Kiel University (Germany)",https://data.mendeley.com/datasets/gx9cfy767v,2026-08-02,"[""visual_field""]",,search_metadata_confirmed,,excluded_not_eye_or_ophthalmology,,[],,Public title and metadata do not describe an eye or ophthalmology data resource.,conservative_metadata_screen,2026-08-03
mendeley,gx9k3zs2by,Prediction of H₂S Dispersion Distance in Complex Terrain Using DEM Based Deep Neural Networks,https://data.mendeley.com/datasets/gx9k3zs2by,2026-08-02,"[""visual_field""]",,search_metadata_confirmed,,excluded_not_eye_or_ophthalmology,,[],,Public title and metadata do not describe an eye or ophthalmology data resource.,conservative_metadata_screen,2026-08-03
mendeley,gx9mbxvnf2,"Raman, ATR FTIR, WAXD, SAXS, DSC data of PET mono and PET/PA6 bicomponent filaments",https://data.mendeley.com/datasets/gx9mbxvnf2,2026-08-02,"[""retinal_image""]",,search_metadata_confirmed,,excluded_not_eye_or_ophthalmology,,[],,Public title and metadata do not describe an eye or ophthalmology data resource.,conservative_metadata_screen,2026-08-03
mendeley,gxb2rtd7kh,Adaptive vs Traditional Traffic Control Systems: A Vissim Simulation Study on Efficiency and Environmental Impact,https://data.mendeley.com/datasets/gxb2rtd7kh,2026-08-02,"[""visual_field""]",,search_metadata_confirmed,,excluded_not_eye_or_ophthalmology,,[],,Public title and metadata do not describe an eye or ophthalmology data resource.,conservative_metadata_screen,2026-08-03
