record_id,canonical_name,primary_category,modalities,quantity_index,count,unit,scope,evidence_url,evidence_basis,primary,exactness,review_date,notes,catalog_version,catalog_search_cutoff
hassan_composite_retina,Composite Retinal Fundus and OCT Dataset with Clinical Markings,multimodal,fundus|oct,2,2497,b_scans,OCT component described by the associated publication,https://doi.org/10.1016/B978-0-12-817438-8.00005-5,associated_publication,False,exact,2026-08-01,The count was not confirmed as the exact content of the cataloged Mendeley v4 archive.,0.7.0,2026-08-02
hei_med,HEI-MED: Hamilton Eye Institute Macular Edema Dataset,fundus,fundus,1,169,images,Primary quantity reported in the reviewed catalog source,https://github.com/lgiancaUTH/HEI-MED,legacy_catalog_field,True,not_assessed,2026-08-01,,0.7.0,2026-08-02
higancnn_generated_glaucoma,HiGANCNN Generated Glaucoma Dataset,fundus,fundus,1,30000,images,"Source reports 30,000 generated eye images.",https://www.kaggle.com/datasets/hindsaud/datasets-higancnn-glaucoma-detection,official_source_description,True,exact,2026-08-02,Source-stated quantity; repository file count is separate.,0.7.0,2026-08-02
hpmi,HPMI: High & Pathological Myopia Identification,fundus,fundus,1,4011,images,Primary quantity reported in the reviewed catalog source,https://doi.org/10.6084/m9.figshare.24800232,legacy_catalog_field,True,not_assessed,2026-08-01,,0.7.0,2026-08-02
hrf,HRF: High-Resolution Fundus Image Database,fundus,fundus,1,45,images,Primary quantity reported in the reviewed catalog source,https://www5.cs.fau.de/research/data/fundus-images/,legacy_catalog_field,True,not_assessed,2026-08-01,,0.7.0,2026-08-02
hrf_seg_plus,HRF-Seg+: Multi-Structure Fundus Annotations,fundus,fundus,1,45,images,HRF images receiving extended annotations,https://zenodo.org/records/16744782,official_source_description,True,exact,2026-08-01,,0.7.0,2026-08-02
hyamd,HYAMD High-Resolution Fundus Image Dataset for AMD Diagnosis,fundus,fundus,1,1560,images,Primary quantity reported in the reviewed catalog source,https://physionet.org/content/hillel-yaffe-fundus-amd/1.0.0/,legacy_catalog_field,True,not_assessed,2026-08-01,,0.7.0,2026-08-02
hygd,HYGD: Hillel Yaffe Glaucoma Dataset,fundus,fundus,1,747,images,Primary quantity reported in the reviewed catalog source,https://doi.org/10.13026/pdxv-m215,legacy_catalog_field,True,not_assessed,2026-08-01,,0.7.0,2026-08-02
ichallenge_amd,iChallenge-AMD: Age-related Macular Degeneration,fundus,fundus,1,400,images,Primary quantity reported in the reviewed catalog source,https://amd.grand-challenge.org/download/,legacy_catalog_field,True,not_assessed,2026-08-01,,0.7.0,2026-08-02
ichallenge_oct,iChallenge OCT Datasets (HDMILab / OMIA Workshops),oct,oct,1,300,volumes,Primary quantity reported in the reviewed catalog source,http://hdmilab.cn/ichallenge,legacy_catalog_field,True,not_assessed,2026-08-01,,0.7.0,2026-08-02
idrid,IDRiD: Indian Diabetic Retinopathy Image Dataset,fundus,fundus,1,516,images,Primary quantity reported in the reviewed catalog source,https://ieee-dataport.org/open-access/indian-diabetic-retinopathy-image-dataset-idrid,legacy_catalog_field,True,not_assessed,2026-08-01,,0.7.0,2026-08-02
insegcat,InSegCat: Instance Segmentation for Cataract Surgery,surgical_video,surgical_video,1,5581,annotated_images,Current Dataset 1 v2 plus Dataset 2,https://ftp.itec.aau.at/datasets/ovid/InSegCat/,derived_from_reported_components,True,exact,2026-08-01,,0.7.0,2026-08-02
insegcat,InSegCat: Instance Segmentation for Cataract Surgery,surgical_video,surgical_video,2,843,annotated_images,"Dataset 1 v2, manually annotated Cataract-101 frames",https://ftp.itec.aau.at/datasets/ovid/InSegCat/,official_source_description,False,exact,2026-08-01,,0.7.0,2026-08-02
insegcat,InSegCat: Instance Segmentation for Cataract Surgery,surgical_video,surgical_video,3,4738,annotated_images,"Dataset 2, CaDIS-derived annotations",https://ftp.itec.aau.at/datasets/ovid/InSegCat/,official_source_description,False,exact,2026-08-01,,0.7.0,2026-08-02
intraretinal_cystoid_fluid,Intraretinal Cystoid Fluid OCT Segmentation Dataset,oct,oct,1,1460,images,Primary quantity reported in the reviewed catalog source,https://www.kaggle.com/datasets/zeeshanahmed13/intraretinal-cystoid-fluid,legacy_catalog_field,True,not_assessed,2026-08-01,,0.7.0,2026-08-02
irfdrd,Iraqi Retinal Fundus Diabetic Retinopathy Dataset,fundus,fundus,1,700,images,JPEG files in the three nested class archives,https://zenodo.org/records/12552326,current_deposit_file_listing,True,exact,2026-08-01,"Archive listing resolves a conflicting class table in the source description: 153 healthy, 59 mild, 304 moderate, 99 severe, and 85 PDR files.",0.7.0,2026-08-02
itec_iris_pupil,ITEC Iris and Pupil Segmentation Dataset,surgical_video,surgical_video,1,82,frames,Official ITEC source reports 82 annotated frames from 35 cataract-surgery videos.,https://ftp.itec.aau.at/datasets/ovid/iris_pupil_seg/index.html,official_source_description,True,exact,2026-08-02,Source-stated quantity; repository file count is separate.,0.7.0,2026-08-02
jichi,Jichi Medical University Diabetic Retinopathy Dataset,fundus,fundus,1,9939,images,Primary quantity reported in the reviewed catalog source,https://doi.org/10.6084/m9.figshare.4879853,legacy_catalog_field,True,not_assessed,2026-08-01,,0.7.0,2026-08-02
jrc_multimodal_vessels,JRC Multi-Modal Retinal Vessel Segmentation,multimodal,fundus|fundus_angiography|fundus_autofluorescence|infrared,1,120,images,"Forty images in each of FA, FAF, and infrared subsets",https://zenodo.org/records/17874693,derived_from_reported_components,True,exact,2026-08-01,,0.7.0,2026-08-02
jsiec,JSIEC Fundus Photo Dataset,fundus,fundus,1,1000,images,Primary quantity reported in the reviewed catalog source,https://zenodo.org/record/3477553,legacy_catalog_field,True,not_assessed,2026-08-01,,0.7.0,2026-08-02
justraigs,JustRAIGS: Just Referral AI Glaucoma Screening Dataset,fundus,fundus,1,101442,images,Primary quantity reported in the reviewed catalog source,https://zenodo.org/records/10035093,legacy_catalog_field,True,not_assessed,2026-08-01,,0.7.0,2026-08-02
keratoconus_detection_kaggle,Keratoconus Detection Corneal Maps,corneal_topography,corneal_topography,1,573,images,Primary quantity reported in the reviewed catalog source,https://www.kaggle.com/datasets/elmehdi12/keratoconus-detection,legacy_catalog_field,True,not_assessed,2026-08-01,,0.7.0,2026-08-02
kermany_oct,Kermany OCT 2018: Retinal OCT Image Classification,oct,oct,1,84484,images,Primary quantity reported in the reviewed catalog source,https://www.kaggle.com/datasets/paultimothymooney/kermany2018,legacy_catalog_field,True,not_assessed,2026-08-01,,0.7.0,2026-08-02
lag,LAG: Large-scale Attention-based Glaucoma Database,fundus,fundus,1,11760,images,Primary quantity reported in the reviewed catalog source,https://github.com/smilell/AG-CNN,legacy_catalog_field,True,not_assessed,2026-08-01,,0.7.0,2026-08-02
leops_erg,LEOPs Light-Adapted Electroretinogram and Oscillatory Potentials Dataset,electrophysiology,electrophysiology|tabular,1,9743,signals,Averaged ERG and oscillatory-potential waveforms,https://data.mendeley.com/datasets/w3yx7hdds7/1,derived_from_reported_components,True,exact,2026-08-01,,0.7.0,2026-08-02
leops_erg,LEOPs Light-Adapted Electroretinogram and Oscillatory Potentials Dataset,electrophysiology,electrophysiology|tabular,2,253,participants,Pediatric participants,https://data.mendeley.com/datasets/w3yx7hdds7/1,official_source_description,False,exact,2026-08-01,,0.7.0,2026-08-02
leops_erg,LEOPs Light-Adapted Electroretinogram and Oscillatory Potentials Dataset,electrophysiology,electrophysiology|tabular,3,558,images,Electrode-position eye images,https://data.mendeley.com/datasets/w3yx7hdds7/1,official_source_description,False,exact,2026-08-01,,0.7.0,2026-08-02
lmod_cataract_1k,LMOD-Cataract-1K,surgical_video,surgical_video,1,2256,images,Rows in the versioned Hugging Face deposit,https://huggingface.co/datasets/mehti/LMOD-Cataract-1K,current_deposit_table,True,exact,2026-08-01,,0.7.0,2026-08-02
lmod_cataract_1k_cot,Cataract-1K Surgical Analysis Chain-of-Thought Dataset,multimodal,surgical_video|text,1,2256,images,PNG images in the versioned Hugging Face deposit,https://huggingface.co/datasets/mehti/LMOD-Cataract-1K-surgical-analysis-cot,current_deposit_file_listing,True,exact,2026-08-01,,0.7.0,2026-08-02
lmod_cataract_1k_cot,Cataract-1K Surgical Analysis Chain-of-Thought Dataset,multimodal,surgical_video|text,2,11280,question_answer_pairs,Rows across five cross-validation train/validation fold pairs,https://huggingface.co/datasets/mehti/LMOD-Cataract-1K-surgical-analysis-cot,current_deposit_table,False,exact,2026-08-01,"The five folds repeat the 2,256 source images; 11,280 is not a unique-image count.",0.7.0,2026-08-02
lmod_plus,LMOD+ Multimodal Ophthalmology Benchmark,multimodal,fundus|oct|external_eye|surgical_video|text|tabular,1,32633,annotated_instances,Composite benchmark instances,https://kfzyqin.github.io/lmod_plus/,official_source_description,True,exact,2026-08-01,,0.7.0,2026-08-02
lpw,LPW Labelled Pupils in the Wild,eye_tracking,eye_tracking,1,130856,frames,Labeled eye-region images,https://www.mpi-inf.mpg.de/departments/computer-vision-and-machine-learning/research/gaze-based-human-computer-interaction/labelled-pupils-in-the-wild-lpw,official_source_description,True,exact,2026-08-01,,0.7.0,2026-08-02
lpw,LPW Labelled Pupils in the Wild,eye_tracking,eye_tracking,2,66,videos,High-speed source videos,https://www.mpi-inf.mpg.de/departments/computer-vision-and-machine-learning/research/gaze-based-human-computer-interaction/labelled-pupils-in-the-wild-lpw,official_source_description,False,exact,2026-08-01,,0.7.0,2026-08-02
lpw,LPW Labelled Pupils in the Wild,eye_tracking,eye_tracking,3,22,participants,Participants recorded in everyday locations,https://www.mpi-inf.mpg.de/departments/computer-vision-and-machine-learning/research/gaze-based-human-computer-interaction/labelled-pupils-in-the-wild-lpw,official_source_description,False,exact,2026-08-01,,0.7.0,2026-08-02
maetschke_glaucoma_oct,OCT Volumes for Glaucoma Detection,oct,oct,1,1110,volumes,Primary quantity reported in the reviewed catalog source,https://doi.org/10.5281/zenodo.1481223,legacy_catalog_field,True,not_assessed,2026-08-01,,0.7.0,2026-08-02
maples_dr,MAPLES-DR: Montreal Annotation Project for DR,fundus,fundus,1,198,images,Primary quantity reported in the reviewed catalog source,https://doi.org/10.6084/m9.figshare.24328660,legacy_catalog_field,True,not_assessed,2026-08-01,,0.7.0,2026-08-02
mario,MARIO: AMD-Progression Longitudinal OCT (MICCAI 2024),oct,oct,1,30000,images,Primary quantity reported in the reviewed catalog source,https://zenodo.org/records/15270469,legacy_catalog_field,True,not_assessed,2026-08-01,,0.7.0,2026-08-02
mbrset,mBRSET: Mobile Brazilian Retinal Dataset,fundus,fundus,1,5164,images,Primary quantity reported in the reviewed catalog source,https://physionet.org/content/mbrset/1.0/,legacy_catalog_field,True,not_assessed,2026-08-01,,0.7.0,2026-08-02
mcoa,MCOA: Multimodal Corneal Opacity Assessment Dataset,multimodal,oct|external_eye,1,6664,images,Primary quantity reported in the reviewed catalog source,https://doi.org/10.6084/m9.figshare.28123088.v1,legacy_catalog_field,True,not_assessed,2026-08-01,,0.7.0,2026-08-02
mendeley_biochemical_parameters_tear_fluid_chemical_burns,Dataset of biochemical parameters of tear fluid in chemical burns,tabular,tabular,1,110,participants,Source-stated quantity,https://data.mendeley.com/datasets/zhk775h6n4,official_source_description,True,exact,2026-08-02,Preserved from the source-confirmation record.,0.7.0,2026-08-02
mendeley_biomechanical_properties_adult_patients_high_myopia,"Biomechanical properties of adult patients with high myopia after implantable collamer lens (ICL, V4) implantation",corneal_topography,corneal_topography,1,110,eyes,Source-stated quantity,https://data.mendeley.com/datasets/yry4r9y9v5,official_source_description,True,exact,2026-08-02,Preserved from the source-confirmation record.,0.7.0,2026-08-02
mendeley_blinking_its_relationship_ocular_surface_digital,Blinking and its relationship with the ocular surface and digital device use in school aged children ,tabular,tabular,1,45,participants,Source-stated quantity,https://data.mendeley.com/datasets/vyb5fv6ppp,official_source_description,True,exact,2026-08-02,Preserved from the source-confirmation record.,0.7.0,2026-08-02
mendeley_corneal_refractive_parameters_age_patients_without,corneal refractive parameters with age in patients without corneal diseases based on Fourier analysis ,corneal_topography,corneal_topography,1,2545,participants,Source-stated quantity,https://data.mendeley.com/datasets/yr8hbwmsvy,official_source_description,True,exact,2026-08-02,Preserved from the source-confirmation record.,0.7.0,2026-08-02
mendeley_cust_iris,CUST-Iris,iris_biometrics,iris_biometrics,1,2880,images,Source-stated quantity,https://data.mendeley.com/datasets/3j6skjpsng,official_source_description,True,exact,2026-08-02,Preserved from the source-confirmation record.,0.7.0,2026-08-02
mendeley_demographic_profile_clinical_characteristics_patients_presenting,Demographic profile and clinical characteristics of patients presenting with acute ocular burns,tabular,tabular,1,2,documents,Source-stated quantity,https://data.mendeley.com/datasets/hwnm88jyzg,official_source_description,True,exact,2026-08-02,Preserved from the source-confirmation record.,0.7.0,2026-08-02
mendeley_dex_combined_ppv_pdr,DEX combined PPV in PDR,tabular,tabular,1,104,eyes,Source-stated quantity,https://data.mendeley.com/datasets/zcmpcczdhs,official_source_description,True,exact,2026-08-02,Preserved from the source-confirmation record.,0.7.0,2026-08-02
mendeley_electrooculography_eog_blink_analysis_ocular_fatigue,Electrooculography (EOG) Dataset for Blink Analysis and Ocular Fatigue Detection,electrophysiology,electrophysiology|tabular,1,4,participants,Source-stated quantity,https://data.mendeley.com/datasets/w7hm97cts5,official_source_description,True,exact,2026-08-02,Preserved from the source-confirmation record.,0.7.0,2026-08-02
mendeley_exome_sequencing_clec3b,Exome sequencing data for CLEC3B,omics,omics,1,9,participants,Source-stated quantity,https://data.mendeley.com/datasets/xcw5x5z49r,official_source_description,True,exact,2026-08-02,Preserved from the source-confirmation record.,0.7.0,2026-08-02
mendeley_influence_angle_alpha_angle_kappa_optical,"The influence of angle alpha, angle kappa and optical aberra-tions on the visual outcomes after implantation of a high-addition trifocal IOL_2021",tabular,tabular,1,56,eyes,Source-stated quantity,https://data.mendeley.com/datasets/w5ws4pzzxr,official_source_description,True,exact,2026-08-02,Preserved from the source-confirmation record.,0.7.0,2026-08-02
mendeley_iscev_standard_full_field_erg_reference,"ISCEV standard full-field ERG reference limits from 407 healthy subjects, derived from transference and validation of reference data between electrode types and centres",electrophysiology,electrophysiology,1,407,participants,Source-stated quantity,https://data.mendeley.com/datasets/kcptb9jrf5,official_source_description,True,exact,2026-08-02,Preserved from the source-confirmation record.,0.7.0,2026-08-02
mendeley_multi_class_retinal_fundus_image_deep,A Multi-Class Retinal Fundus Image Dataset for Deep Learning-Based Ocular Disease Diagnosis,fundus,fundus,1,1222,images,Source-stated quantity,https://data.mendeley.com/datasets/z227d626vm,official_source_description,True,exact,2026-08-02,Preserved from the source-confirmation record.,0.7.0,2026-08-02
mendeley_nagyz_liberty_677my_vs_alcon_acrysof,NagyZ_Liberty 677MY vs. Alcon AcrySof,tabular,tabular,1,100,eyes,Source-stated quantity,https://data.mendeley.com/datasets/zygxgyf4ns,official_source_description,True,exact,2026-08-02,Preserved from the source-confirmation record.,0.7.0,2026-08-02
mendeley_netarsudil_on_kdb_treated_eyes,Netarsudil on KDB-treated Eyes,tabular,tabular,1,70,eyes,Source-stated quantity,https://data.mendeley.com/datasets/r6gw6fnvdm,official_source_description,True,exact,2026-08-02,Preserved from the source-confirmation record.,0.7.0,2026-08-02
mendeley_proteomic_analysis_human_autoimmune_retinopathy_air,Proteomic analysis of human autoimmune retinopathy (AIR) vitreous,omics,omics,1,5,participants,Source-stated quantity,https://data.mendeley.com/datasets/t7yrm5x3ws,official_source_description,True,exact,2026-08-02,Preserved from the source-confirmation record.,0.7.0,2026-08-02
mendeley_retina_identification_database_ridb,Retina Identification Database (RIDB),multimodal,fundus|tabular,1,100,images,Source-stated quantity,https://data.mendeley.com/datasets/tjw3zwntv6,official_source_description,True,exact,2026-08-02,Preserved from the source-confirmation record.,0.7.0,2026-08-02
mendeley_sub_cone_visual_resolution_by_active,"Data from: Sub-cone visual resolution by active, adaptive sampling in the human foveola",adaptive_optics,adaptive_optics|eye_tracking|tabular,1,16,participants,Source-stated quantity,https://data.mendeley.com/datasets/zp6d5w8kdv,official_source_description,True,exact,2026-08-02,Preserved from the source-confirmation record.,0.7.0,2026-08-02
mendeley_trabecular_microbypass_stent_implantation_pseudophakic_eyes,Data for: Trabecular microbypass stent implantation in pseudophakic eyes with open-angle glaucoma: long-term results,tabular,tabular,1,51,eyes,Source-stated quantity,https://data.mendeley.com/datasets/zsxt8wk4sh,official_source_description,True,exact,2026-08-02,Preserved from the source-confirmation record.,0.7.0,2026-08-02
mendeley_two_photon_excited_fluorescence_scanning_laser,Two-photon excited fluorescence scanning laser ophthalmoscopy images and software for data processing,fundus,fundus|retinal_imaging|tabular,1,1,participants,Source-stated quantity,https://data.mendeley.com/datasets/nhpnt78ssy,official_source_description,True,exact,2026-08-02,Preserved from the source-confirmation record.,0.7.0,2026-08-02
messidor2,MESSIDOR-2,fundus,fundus,1,1748,images,Primary quantity reported in the reviewed catalog source,https://www.adcis.net/en/third-party/messidor2/,legacy_catalog_field,True,not_assessed,2026-08-01,,0.7.0,2026-08-02
mfiddr,MFIDDR: Multi-Field Imaging Dataset for Diabetic Retinopathy,fundus,fundus,1,34452,images,Primary quantity reported in the reviewed catalog source,https://github.com/mfiddr/MFIDDR,legacy_catalog_field,True,not_assessed,2026-08-01,,0.7.0,2026-08-02
mgd1k,MGD-1k Meibomian Gland Dataset,external_eye,external_eye,1,1000,images,Primary quantity reported in the reviewed catalog source,https://mgd1k.github.io/index.html,legacy_catalog_field,True,not_assessed,2026-08-01,,0.7.0,2026-08-02
migs_video,Multicenter Fine-Annotated MIGS Surgical Video Dataset,surgical_video,surgical_video,1,186,videos,Primary quantity reported in the reviewed catalog source,https://doi.org/10.1038/s41597-026-07535-2,legacy_catalog_field,True,not_assessed,2026-08-01,,0.7.0,2026-08-02
mm_retinal_reason,MM-Retinal-Reason: Ophthalmology Multimodal Reasoning Dataset,multimodal,fundus|fundus_angiography|oct|text,1,130,question_answer_pairs,Sixty basic and seventy complex reasoning records,https://huggingface.co/datasets/lxirich/MM-Retinal-Reason/tree/d6243baa82c0914dba3c6f43ca79fdbf856982ef,current_deposit_table,True,exact,2026-08-01,,0.7.0,2026-08-02
mm_retinal_reason,MM-Retinal-Reason: Ophthalmology Multimodal Reasoning Dataset,multimodal,fundus|fundus_angiography|oct|text,2,227,image_references,Image references across the 130 reasoning records,https://huggingface.co/datasets/lxirich/MM-Retinal-Reason/tree/d6243baa82c0914dba3c6f43ca79fdbf856982ef,current_deposit_table,False,exact,2026-08-01,Complex records can reference more than one image; references need not be unique images.,0.7.0,2026-08-02
mm_retinal_reason,MM-Retinal-Reason: Ophthalmology Multimodal Reasoning Dataset,multimodal,fundus|fundus_angiography|oct|text,3,45,source_datasets,Public source datasets reported by the resource,https://huggingface.co/datasets/lxirich/MM-Retinal-Reason/tree/d6243baa82c0914dba3c6f43ca79fdbf856982ef,official_source_description,False,exact,2026-08-01,,0.7.0,2026-08-02
mmrdr,MMRDR: Multi-Modal Retinal Diabetic Retinopathy Dataset,multimodal,fundus|oct|uwf_fundus,1,24460,images,Primary quantity reported in the reviewed catalog source,https://doi.org/10.6084/m9.figshare.29423747,legacy_catalog_field,True,not_assessed,2026-08-01,,0.7.0,2026-08-02
mpii_gaze,MPIIGaze Appearance-Based Gaze Estimation Dataset,eye_tracking,eye_tracking,1,213659,images,Primary quantity reported in the reviewed catalog source,https://www.mpi-inf.mpg.de/de/departments/computer-vision-and-machine-learning/research/gaze-based-human-computer-interaction/appearance-based-gaze-estimation-in-the-wild,legacy_catalog_field,True,not_assessed,2026-08-01,,0.7.0,2026-08-02
mshf,Multi-Source Heterogeneous Fundus Dataset for Image Quality Assessment,fundus,fundus,1,1302,images,Unique source images in the Original directory,https://doi.org/10.6084/m9.figshare.21507564,current_deposit_file_listing,True,exact,2026-08-01,,0.7.0,2026-08-02
mshf,Multi-Source Heterogeneous Fundus Dataset for Image Quality Assessment,fundus,fundus,2,1302,images,Train/test analysis copies,https://doi.org/10.6084/m9.figshare.21507564,current_deposit_file_listing,False,exact,2026-08-01,"These are copies of the 1,302 source images and are not an additional cohort.",0.7.0,2026-08-02
msila_fundus_dr,M'Sila Retinal Fundus Dataset for Diabetic Retinopathy Classification,fundus,fundus,1,1335,images,Primary quantity reported in the reviewed catalog source,https://zenodo.org/records/19169587,legacy_catalog_field,True,not_assessed,2026-08-01,,0.7.0,2026-08-02
multieye,MultiEYE: OCT-Enhanced Fundus Multi-Disease Benchmark,multimodal,fundus|oct,1,103959,images,Fundus and OCT images across the composite benchmark,https://arxiv.org/abs/2412.09402,derived_from_reported_components,True,exact,2026-08-01,Component source datasets overlap other catalog records.,0.7.0,2026-08-02
multieye,MultiEYE: OCT-Enhanced Fundus Multi-Disease Benchmark,multimodal,fundus|oct,2,58036,images,Fundus component,https://arxiv.org/abs/2412.09402,official_source_description,False,exact,2026-08-01,,0.7.0,2026-08-02
multieye,MultiEYE: OCT-Enhanced Fundus Multi-Disease Benchmark,multimodal,fundus|oct,3,45923,images,OCT component,https://arxiv.org/abs/2412.09402,official_source_description,False,exact,2026-08-01,,0.7.0,2026-08-02
mured,MuReD: Multi-label Retinal Diseases Dataset,fundus,fundus,1,2208,images,Primary quantity reported in the reviewed catalog source,https://data.mendeley.com/datasets/pc4mb3h8hz/1,legacy_catalog_field,True,not_assessed,2026-08-01,,0.7.0,2026-08-02
myopic_regression_fundus,Myopic Regression after Corneal Refractive Surgery Fundus Sample,fundus,fundus,1,330,images,Primary quantity reported in the reviewed catalog source,https://data.mendeley.com/datasets/k34rvfw3dg/2,legacy_catalog_field,True,not_assessed,2026-08-01,,0.7.0,2026-08-02
nd_iris_0405,ND-IRIS-0405 Iris Image Dataset,iris_biometrics,iris_biometrics,1,64980,images,Primary quantity reported in the reviewed catalog source,https://tsapps.nist.gov/BDbC/Search/Details/371,legacy_catalog_field,True,not_assessed,2026-08-01,,0.7.0,2026-08-02
nehut,NEH-UT Retinal OCT Dataset,oct,oct,1,16822,images,Primary quantity reported in the reviewed catalog source,https://data.mendeley.com/datasets/8kt969dhx6/2,legacy_catalog_field,True,not_assessed,2026-08-01,,0.7.0,2026-08-02
ochid,OCHID: OCT Choroidal Image Dataset,oct,oct,1,640,images,Primary quantity reported in the reviewed catalog source,https://imed.nimte.ac.cn/OCHID.html,legacy_catalog_field,True,not_assessed,2026-08-01,,0.7.0,2026-08-02
oct5k,OCT5k: Multi-Disease Retinal Layer Annotations,oct,oct,1,1672,images,Primary quantity reported in the reviewed catalog source,https://doi.org/10.5522/04/22128671,legacy_catalog_field,True,not_assessed,2026-08-01,,0.7.0,2026-08-02
oct_c8,Retinal OCT-C8: 8-Class OCT Classification,oct,oct,1,24000,images,Primary quantity reported in the reviewed catalog source,https://www.kaggle.com/datasets/obulisainaren/retinal-oct-c8,legacy_catalog_field,True,not_assessed,2026-08-01,,0.7.0,2026-08-02
oct_cirrus,Duke Srinivasan Retinal OCT Dataset,oct,oct,1,45,volumes,Primary quantity reported in the reviewed catalog source,https://people.duke.edu/~sf59/Srinivasan_BOE_2014_dataset.htm,legacy_catalog_field,True,not_assessed,2026-08-01,,0.7.0,2026-08-02
oct_fundus_dme_dr_mexico,OCT and Eye Fundus Dataset for DME and DR,multimodal,fundus|oct,1,2661,images,Primary quantity reported in the reviewed catalog source,https://github.com/Traslational-Visual-Health-Laboratory/OCT-AND-EYE-FUNDUS-DATASET,legacy_catalog_field,True,not_assessed,2026-08-01,,0.7.0,2026-08-02
oct_macular_hole_postsurgery,HD-OCT of Macular Hole Before and After Surgery,oct,oct,1,2658,images,Primary quantity reported in the reviewed catalog source,https://www.kaggle.com/datasets/mathieugodbout/oct-postsurgery-visual-improvement,legacy_catalog_field,True,not_assessed,2026-08-01,,0.7.0,2026-08-02
oct_ms_jhu,OCT Retinal Layer Segmentation — MS & Healthy Controls (JHU/IACL),oct,oct,1,1715,b_scans,B-scans in 35 OCT volumes,https://doi.org/10.1016/j.dib.2018.11.060,associated_publication,True,exact,2026-08-01,,0.7.0,2026-08-02
oct_ms_jhu,OCT Retinal Layer Segmentation — MS & Healthy Controls (JHU/IACL),oct,oct,2,35,volumes,Spectralis OCT volumes,https://doi.org/10.1016/j.dib.2018.11.060,associated_publication,False,exact,2026-08-01,,0.7.0,2026-08-02
octa_500,OCTA-500: Large-scale OCTA Multi-task Benchmark,octa,octa,1,500,participants,Primary quantity reported in the reviewed catalog source,https://ieee-dataport.org/open-access/octa-500,legacy_catalog_field,True,not_assessed,2026-08-01,,0.7.0,2026-08-02
octa_macula_coronal,OCTA Macula Coronal Views,octa,octa,1,82560,images,Derived coronal PNG views,https://data.mendeley.com/datasets/p5h7x55zw7/1,derived_from_reported_components,True,exact,2026-08-01,,0.7.0,2026-08-02
octa_macula_coronal,OCTA Macula Coronal Views,octa,octa,2,129,participants,Subject-level OCTA scans,https://data.mendeley.com/datasets/p5h7x55zw7/1,official_source_description,False,exact,2026-08-01,,0.7.0,2026-08-02
octave,OCTAVE: 3D SD-OCT Retinal Segmentation Dataset,oct,oct,1,198,volumes,Primary quantity reported in the reviewed catalog source,https://zenodo.org/records/14580071,legacy_catalog_field,True,not_assessed,2026-08-01,,0.7.0,2026-08-02
octdl,OCTDL: OCT Deep Learning Dataset,oct,oct,1,2000,images,Primary quantity reported in the reviewed catalog source,https://data.mendeley.com/datasets/sncdhf53xc/4,legacy_catalog_field,True,not_assessed,2026-08-01,,0.7.0,2026-08-02
octid,OCTID: OCT Image Database,oct,oct,1,500,images,Primary quantity reported in the reviewed catalog source,https://borealisdata.ca/dataverse/OCTID,legacy_catalog_field,True,not_assessed,2026-08-01,,0.7.0,2026-08-02
ocular_chat_vqa,OcularChat-VQA: AREDS-Derived Patient-Physician Dialogue Dataset,multimodal,text|tabular,1,844000,records,Primary quantity reported in the reviewed catalog source,https://huggingface.co/datasets/ncbi/OcularChat-VQA,legacy_catalog_field,True,not_assessed,2026-08-01,,0.7.0,2026-08-02
oculoscope,OculoScope: Fairer AI in Ophthalmology Dataset,uwf_fundus,uwf_fundus|tabular,1,16530,images,Primary quantity reported in the reviewed catalog source,https://figshare.com/s/926c2c2ef9e77ab5eb9d,legacy_catalog_field,True,not_assessed,2026-08-01,,0.7.0,2026-08-02
odir2019,ODIR-2019: Ocular Disease Intelligent Recognition,fundus,fundus,1,8000,participants,Primary quantity reported in the reviewed catalog source,https://www.kaggle.com/datasets/andrewmvd/ocular-disease-recognition-odir5k,legacy_catalog_field,True,not_assessed,2026-08-01,,0.7.0,2026-08-02
odir2019,ODIR-2019: Ocular Disease Intelligent Recognition,fundus,fundus,2,16000,images,Left- and right-eye fundus images,https://odir2019.grand-challenge.org/,official_source_description,False,exact,2026-08-01,,0.7.0,2026-08-02
oimhs,OIMHS: OCT Image Macular Hole Segmentation Dataset,oct,oct,1,3859,images,Primary quantity reported in the reviewed catalog source,https://doi.org/10.6084/m9.figshare.23508453,legacy_catalog_field,True,not_assessed,2026-08-01,,0.7.0,2026-08-02
olives,OLIVES: Ophthalmic Labels for Investigating Visual Eye Semantics,oct,oct|fundus|tabular,1,9408,b_scans,Biomarker-labeled OCT B-scans,https://zenodo.org/records/7105232,official_source_description,True,exact,2026-08-01,,0.7.0,2026-08-02
olives,OLIVES: Ophthalmic Labels for Investigating Visual Eye Semantics,oct,oct|fundus|tabular,2,1268,images,Paired fundus photographs,https://zenodo.org/records/7105232,official_source_description,False,exact,2026-08-01,,0.7.0,2026-08-02
olives,OLIVES: Ophthalmic Labels for Investigating Visual Eye Semantics,oct,oct|fundus|tabular,3,96,eyes,Longitudinal eye-level cohort,https://zenodo.org/records/7105232,official_source_description,False,exact,2026-08-01,,0.7.0,2026-08-02
ophnet2024,OphNet2024: Ophthalmic Surgical Video Dataset,surgical_video,surgical_video,1,2278,videos,Primary quantity reported in the reviewed catalog source,https://huggingface.co/datasets/xioamiyh/OphNet2024,legacy_catalog_field,True,not_assessed,2026-08-01,,0.7.0,2026-08-02
