record_id,canonical_name,primary_category,catalog_version,catalog_search_cutoff,relationship_review_date,official_source_url,source_check_status,review_outcome,outgoing_relationship_count,outgoing_relationship_types,outgoing_target_record_ids,incoming_relationship_count,incoming_source_record_ids,evidence_urls,external_or_unresolved_sources,rejected_candidate_notes,review_scope,reviewer
lmod_cataract_1k,LMOD-Cataract-1K,surgical_video,0.5.0,2026-08-02,2026-08-02,https://huggingface.co/datasets/mehti/LMOD-Cataract-1K,checked_against_cited_source,confirmed_catalog_relationship,1,derived_from,cataract1k,1,lmod_cataract_1k_cot,https://huggingface.co/datasets/mehti/LMOD-Cataract-1K|https://huggingface.co/datasets/mehti/LMOD-Cataract-1K-surgical-analysis-cot,,,"Same-data, subset, version, mirror, component, replacement, extension, derivation, and documented cohort-overlap links to other catalog records.",EyeDataHub authors
lmod_cataract_1k_cot,Cataract-1K Surgical Analysis Chain-of-Thought Dataset,multimodal,0.5.0,2026-08-02,2026-08-02,https://huggingface.co/datasets/mehti/LMOD-Cataract-1K-surgical-analysis-cot,checked_against_cited_source,confirmed_catalog_relationship,1,derived_from,lmod_cataract_1k,0,,https://huggingface.co/datasets/mehti/LMOD-Cataract-1K-surgical-analysis-cot,,,"Same-data, subset, version, mirror, component, replacement, extension, derivation, and documented cohort-overlap links to other catalog records.",EyeDataHub authors
lmod_plus,LMOD+ Multimodal Ophthalmology Benchmark,multimodal,0.5.0,2026-08-02,2026-08-02,https://kfzyqin.github.io/lmod_plus/,checked_against_cited_source,confirmed_catalog_relationship,5,derived_from,cataract1k|g1020|idrid|oimhs|refuge2018,0,,https://kfzyqin.github.io/lmod_plus/,CAU001|CatDet2|Harvard FairSeg|ORIGA,,"Same-data, subset, version, mirror, component, replacement, extension, derivation, and documented cohort-overlap links to other catalog records.",EyeDataHub authors
lpw,LPW Labelled Pupils in the Wild,eye_tracking,0.5.0,2026-08-02,2026-08-02,https://www.mpi-inf.mpg.de/de/departments/computer-vision-and-machine-learning/research/gaze-based-human-computer-interaction/labelled-pupils-in-the-wild-lpw/,checked_against_cited_source,no_documented_catalog_relationship_identified,0,,,0,,,,,"Same-data, subset, version, mirror, component, replacement, extension, derivation, and documented cohort-overlap links to other catalog records.",EyeDataHub authors
maetschke_glaucoma_oct,OCT Volumes for Glaucoma Detection,oct,0.5.0,2026-08-02,2026-08-02,https://doi.org/10.5281/zenodo.1481223,checked_against_cited_source,no_documented_catalog_relationship_identified,0,,,0,,,,,"Same-data, subset, version, mirror, component, replacement, extension, derivation, and documented cohort-overlap links to other catalog records.",EyeDataHub authors
maples_dr,MAPLES-DR: Montreal Annotation Project for DR,fundus,0.5.0,2026-08-02,2026-08-02,https://doi.org/10.6084/m9.figshare.24328660,checked_against_cited_source,external_or_unresolved_relationship_only,0,,,0,,,Original MESSIDOR,MAPLES-DR uses original MESSIDOR images; the cataloged MESSIDOR-2 record is not substituted for that source.,"Same-data, subset, version, mirror, component, replacement, extension, derivation, and documented cohort-overlap links to other catalog records.",EyeDataHub authors
mario,MARIO: AMD-Progression Longitudinal OCT (MICCAI 2024),oct,0.5.0,2026-08-02,2026-08-02,https://zenodo.org/records/15270469,checked_against_cited_source,no_documented_catalog_relationship_identified,0,,,0,,,,,"Same-data, subset, version, mirror, component, replacement, extension, derivation, and documented cohort-overlap links to other catalog records.",EyeDataHub authors
mbrset,mBRSET: Mobile Brazilian Retinal Dataset,fundus,0.5.0,2026-08-02,2026-08-02,https://physionet.org/content/mbrset/1.0/,checked_against_cited_source,confirmed_catalog_relationship,0,,,1,brset_mbrset_embeddings,https://physionet.org/content/embedding-brset-mbrset/1.0.0/,,mBRSET and BRSET were collected in different states with different cameras and are not treated as the same cohort.,"Same-data, subset, version, mirror, component, replacement, extension, derivation, and documented cohort-overlap links to other catalog records.",EyeDataHub authors
mcoa,MCOA: Multimodal Corneal Opacity Assessment Dataset,multimodal,0.5.0,2026-08-02,2026-08-02,https://doi.org/10.6084/m9.figshare.28123088.v1,checked_against_cited_source,no_documented_catalog_relationship_identified,0,,,0,,,,,"Same-data, subset, version, mirror, component, replacement, extension, derivation, and documented cohort-overlap links to other catalog records.",EyeDataHub authors
mendeley_3_year_follow_up_optic_neuritis,a 3-year follow-up of optic neuritis phenotypes in Chinese cohort,tabular,0.5.0,2026-08-02,2026-08-02,https://data.mendeley.com/datasets/zvb55v8mzw,checked_against_official_repository,no_documented_catalog_relationship_identified,0,,,0,,,,,"Same-data, subset, version, mirror, component, replacement, extension, derivation, and documented cohort-overlap links to other catalog records.",EyeDataHub authors
mendeley_adjuvant_ketorolac_dexamethasone_hypoxic_human_retinal,Adjuvant Ketorolac and Dexamethasone + Hypoxic Human Retinal Pigment Epithelium (RPE) and Endothelial Cells (HREC),omics,0.5.0,2026-08-02,2026-08-02,https://data.mendeley.com/datasets/xzf382pby9,checked_against_official_repository,no_documented_catalog_relationship_identified,0,,,0,,,,,"Same-data, subset, version, mirror, component, replacement, extension, derivation, and documented cohort-overlap links to other catalog records.",EyeDataHub authors
mendeley_analysis_macular_pigment_carotenoids_human_blood,Analysis of macular pigment carotenoids in human blood serum of glaucoma patients as a measure of ocular health: A Raman spectroscopic study,omics,0.5.0,2026-08-02,2026-08-02,https://data.mendeley.com/datasets/8pwpbcrjd8,checked_against_official_repository,no_documented_catalog_relationship_identified,0,,,0,,,,,"Same-data, subset, version, mirror, component, replacement, extension, derivation, and documented cohort-overlap links to other catalog records.",EyeDataHub authors
mendeley_annotated_infant_fundus_images_object_detection,Annotated Infant Fundus Images for Object Detection of Key Structures (Optic Disk and Macula),fundus,0.5.0,2026-08-02,2026-08-02,https://data.mendeley.com/datasets/9kvk7nkhx6,checked_against_official_repository,no_documented_catalog_relationship_identified,0,,,0,,,,,"Same-data, subset, version, mirror, component, replacement, extension, derivation, and documented cohort-overlap links to other catalog records.",EyeDataHub authors
mendeley_anterior_segment_optical_coherence_tomography_angiography,Data for: Anterior Segment Optical Coherence Tomography Angiography Imaging of Conjunctiva and Intrasclera in Treated Primary Open-Angle Glaucoma,tabular,0.5.0,2026-08-02,2026-08-02,https://data.mendeley.com/datasets/tsh3xwbkkg,checked_against_official_repository,no_documented_catalog_relationship_identified,0,,,0,,,,,"Same-data, subset, version, mirror, component, replacement, extension, derivation, and documented cohort-overlap links to other catalog records.",EyeDataHub authors
mendeley_application_machine_learning_detecting_iron_deficiency,Application of Machine Learning in Detecting Iron Deficiency Anemia Using  Conjunctiva image Dataset from Ghana,tabular,0.5.0,2026-08-02,2026-08-02,https://data.mendeley.com/datasets/nt7r8hv2pz,checked_against_official_repository,no_documented_catalog_relationship_identified,0,,,0,,,,,"Same-data, subset, version, mirror, component, replacement, extension, derivation, and documented cohort-overlap links to other catalog records.",EyeDataHub authors
mendeley_biochemical_parameters_tear_fluid_chemical_burns,Dataset of biochemical parameters of tear fluid in chemical burns,tabular,0.5.0,2026-08-02,2026-08-02,https://data.mendeley.com/datasets/zhk775h6n4,checked_against_official_repository,no_documented_catalog_relationship_identified,0,,,0,,,,,"Same-data, subset, version, mirror, component, replacement, extension, derivation, and documented cohort-overlap links to other catalog records.",EyeDataHub authors
mendeley_biomechanical_properties_adult_patients_high_myopia,"Biomechanical properties of adult patients with high myopia after implantable collamer lens (ICL, V4) implantation",corneal_topography,0.5.0,2026-08-02,2026-08-02,https://data.mendeley.com/datasets/yry4r9y9v5,checked_against_official_repository,no_documented_catalog_relationship_identified,0,,,0,,,,,"Same-data, subset, version, mirror, component, replacement, extension, derivation, and documented cohort-overlap links to other catalog records.",EyeDataHub authors
mendeley_blinking_its_relationship_ocular_surface_digital,Blinking and its relationship with the ocular surface and digital device use in school aged children ,tabular,0.5.0,2026-08-02,2026-08-02,https://data.mendeley.com/datasets/vyb5fv6ppp,checked_against_official_repository,no_documented_catalog_relationship_identified,0,,,0,,,,,"Same-data, subset, version, mirror, component, replacement, extension, derivation, and documented cohort-overlap links to other catalog records.",EyeDataHub authors
mendeley_cell_types_human_retina_its_organoids,Cell types of the human retina and its organoids at single-cell resolution. Cowan et al,omics,0.5.0,2026-08-02,2026-08-02,https://data.mendeley.com/datasets/sm67hr5bpm,checked_against_official_repository,no_documented_catalog_relationship_identified,0,,,0,,,,,"Same-data, subset, version, mirror, component, replacement, extension, derivation, and documented cohort-overlap links to other catalog records.",EyeDataHub authors
mendeley_changes_retinal_photosensitivity_diabetic_retinopathy_therapy,Changes in retinal photosensitivity in diabetic retinopathy therapy,tabular,0.5.0,2026-08-02,2026-08-02,https://data.mendeley.com/datasets/tsf8b4yj3j,checked_against_official_repository,no_documented_catalog_relationship_identified,0,,,0,,,,,"Same-data, subset, version, mirror, component, replacement, extension, derivation, and documented cohort-overlap links to other catalog records.",EyeDataHub authors
mendeley_chemical_reprogramming_fibroblasts_into_functional_retinal,Chemical Reprogramming of Fibroblasts into Functional Retinal Pigment Epithelium Cells,tabular,0.5.0,2026-08-02,2026-08-02,https://data.mendeley.com/datasets/sg2rywwwxb,checked_against_official_repository,no_documented_catalog_relationship_identified,0,,,0,,,,,"Same-data, subset, version, mirror, component, replacement, extension, derivation, and documented cohort-overlap links to other catalog records.",EyeDataHub authors
mendeley_clinical_application_cyanoacrylate_tissue_adhesive_pediatric,Clinical Application of Cyanoacrylate Tissue Adhesive in Pediatric Ophthalmic Emergency: A Randomized Controlled Study,tabular,0.5.0,2026-08-02,2026-08-02,https://data.mendeley.com/datasets/ctnygyvwt5,checked_against_official_repository,no_documented_catalog_relationship_identified,0,,,0,,,,,"Same-data, subset, version, mirror, component, replacement, extension, derivation, and documented cohort-overlap links to other catalog records.",EyeDataHub authors
mendeley_clinical_assessment_scleral_canal_expansion_glaucoma,Data for: Clinical Assessment of Scleral Canal Expansion in Glaucoma Using Spectral Domain Optical Coherence Tomography,visual_field,0.5.0,2026-08-02,2026-08-02,https://data.mendeley.com/datasets/7x3tgtskyj,checked_against_official_repository,no_documented_catalog_relationship_identified,0,,,0,,,,,"Same-data, subset, version, mirror, component, replacement, extension, derivation, and documented cohort-overlap links to other catalog records.",EyeDataHub authors
mendeley_code_manuscript_fixational_eye_movements_as,Data and code for manuscript: Fixational eye movements as active sensation for high visual acuity,tabular,0.5.0,2026-08-02,2026-08-02,https://data.mendeley.com/datasets/p7dyyrfds6,checked_against_official_repository,no_documented_catalog_relationship_identified,0,,,0,,,,,"Same-data, subset, version, mirror, component, replacement, extension, derivation, and documented cohort-overlap links to other catalog records.",EyeDataHub authors
mendeley_comparison_aqueous_humor_levels_plgf_vegf,Data for: Comparison of aqueous humor levels of PlGF and VEGF in proliferative diabetic retinopathy before and after intravitreal conbercept injection,tabular,0.5.0,2026-08-02,2026-08-02,https://data.mendeley.com/datasets/wtcc9fcjdy,checked_against_official_repository,no_documented_catalog_relationship_identified,0,,,0,,,,,"Same-data, subset, version, mirror, component, replacement, extension, derivation, and documented cohort-overlap links to other catalog records.",EyeDataHub authors
mendeley_comparison_cervical_ocular_vestibular_evoked_myogenic,Comparison of Cervical and Ocular Vestibular Evoked Myogenic Potentials Among Individuals with Hearing Impairment Aged 50–70 Years,tabular,0.5.0,2026-08-02,2026-08-02,https://data.mendeley.com/datasets/2jkhncb5kw,checked_against_official_repository,no_documented_catalog_relationship_identified,0,,,0,,,,,"Same-data, subset, version, mirror, component, replacement, extension, derivation, and documented cohort-overlap links to other catalog records.",EyeDataHub authors
mendeley_comparison_clinical_outcomes_visual_quality_visual,"Comparison of clinical outcomes, visual quality and visual function of two presbyopia-correcting intraocular lenses made from the same material, but with different design and optics",tabular,0.5.0,2026-08-02,2026-08-02,https://data.mendeley.com/datasets/y6n5k7s6f7,checked_against_official_repository,no_documented_catalog_relationship_identified,0,,,0,,,,,"Same-data, subset, version, mirror, component, replacement, extension, derivation, and documented cohort-overlap links to other catalog records.",EyeDataHub authors
mendeley_comparison_ocular_biometry_using_new_opticalcoherence,Comparison of ocular biometry using new OpticalCoherence Tomography-based Optical Biometer with Other Device. ,tabular,0.5.0,2026-08-02,2026-08-02,https://data.mendeley.com/datasets/kwv73shvxh,checked_against_official_repository,no_documented_catalog_relationship_identified,0,,,0,,,,,"Same-data, subset, version, mirror, component, replacement, extension, derivation, and documented cohort-overlap links to other catalog records.",EyeDataHub authors
mendeley_comparison_retinal_choroidal_vascular_changes_via,Comparison of retinal and choroidal vascular changes via optical coherence tomography angiography between Pseudoexfoliative glaucoma and Pseudoexfoliative syndrome and control group,tabular,0.5.0,2026-08-02,2026-08-02,https://data.mendeley.com/datasets/3m8fcfmp9j,checked_against_official_repository,no_documented_catalog_relationship_identified,0,,,0,,,,,"Same-data, subset, version, mirror, component, replacement, extension, derivation, and documented cohort-overlap links to other catalog records.",EyeDataHub authors
mendeley_comparison_two_novel_comfilcon_contact_lens,Comparison of Two Novel Comfilcon A Contact Lens Designs in the Management of Computer Vision Syndrome: A Pilot Study ,tabular,0.5.0,2026-08-02,2026-08-02,https://data.mendeley.com/datasets/fnbxs7gb82,checked_against_official_repository,no_documented_catalog_relationship_identified,0,,,0,,,,,"Same-data, subset, version, mirror, component, replacement, extension, derivation, and documented cohort-overlap links to other catalog records.",EyeDataHub authors
mendeley_conjunctival_melanoma_detection_using_deep_learning,Conjunctival melanoma detection using deep learning in smartphone images,tabular,0.5.0,2026-08-02,2026-08-02,https://data.mendeley.com/datasets/t75wjsw6bw,checked_against_official_repository,no_documented_catalog_relationship_identified,0,,,0,,,,,"Same-data, subset, version, mirror, component, replacement, extension, derivation, and documented cohort-overlap links to other catalog records.",EyeDataHub authors
mendeley_contrast_sensitivity_visual_acuity_multifocal_contact,Data for: Contrast sensitivity and visual acuity with multifocal contact lenses with high additions dedicated for myopia progression control ,tabular,0.5.0,2026-08-02,2026-08-02,https://data.mendeley.com/datasets/j5cw4wn23y,checked_against_official_repository,no_documented_catalog_relationship_identified,0,,,0,,,,,"Same-data, subset, version, mirror, component, replacement, extension, derivation, and documented cohort-overlap links to other catalog records.",EyeDataHub authors
mendeley_corneal_higher_order_aberrations_stevens_johnson,Data for: Corneal Higher-order Aberrations in Stevens-Johnson Syndrome and Toxic Epidermal Necrolysis,corneal_topography,0.5.0,2026-08-02,2026-08-02,https://data.mendeley.com/datasets/2k96xky4rf,checked_against_official_repository,no_documented_catalog_relationship_identified,0,,,0,,,,,"Same-data, subset, version, mirror, component, replacement, extension, derivation, and documented cohort-overlap links to other catalog records.",EyeDataHub authors
mendeley_corneal_refractive_parameters_age_patients_without,corneal refractive parameters with age in patients without corneal diseases based on Fourier analysis ,corneal_topography,0.5.0,2026-08-02,2026-08-02,https://data.mendeley.com/datasets/yr8hbwmsvy,checked_against_official_repository,no_documented_catalog_relationship_identified,0,,,0,,,,,"Same-data, subset, version, mirror, component, replacement, extension, derivation, and documented cohort-overlap links to other catalog records.",EyeDataHub authors
mendeley_cost_effectiveness_limited_vitrectomy_vision_degrading,Data for: Cost Effectiveness of Limited Vitrectomy for Vision Degrading Myodesopsia,tabular,0.5.0,2026-08-02,2026-08-02,https://data.mendeley.com/datasets/487dpg7v38,checked_against_official_repository,no_documented_catalog_relationship_identified,0,,,0,,,,,"Same-data, subset, version, mirror, component, replacement, extension, derivation, and documented cohort-overlap links to other catalog records.",EyeDataHub authors
mendeley_cp_anemic_conjunctival_pallor_ghana,CP-AnemiC (A Conjunctival Pallor) Dataset from Ghana,tabular,0.5.0,2026-08-02,2026-08-02,https://data.mendeley.com/datasets/m53vz6b7fx,checked_against_official_repository,no_documented_catalog_relationship_identified,0,,,0,,,,,"Same-data, subset, version, mirror, component, replacement, extension, derivation, and documented cohort-overlap links to other catalog records.",EyeDataHub authors
mendeley_cust_iris,CUST-Iris,iris_biometrics,0.5.0,2026-08-02,2026-08-02,https://data.mendeley.com/datasets/3j6skjpsng,checked_against_official_repository,no_documented_catalog_relationship_identified,0,,,0,,,,,"Same-data, subset, version, mirror, component, replacement, extension, derivation, and documented cohort-overlap links to other catalog records.",EyeDataHub authors
mendeley_deep_learning_prediction_uncorrected_refractive_error,Deep Learning for the Prediction of Uncorrected Refractive Error using OCT,oct,0.5.0,2026-08-02,2026-08-02,https://data.mendeley.com/datasets/89z7h5gnpw,checked_against_official_repository,no_documented_catalog_relationship_identified,0,,,0,,,,,"Same-data, subset, version, mirror, component, replacement, extension, derivation, and documented cohort-overlap links to other catalog records.",EyeDataHub authors
mendeley_demographic_profile_clinical_characteristics_patients_presenting,Demographic profile and clinical characteristics of patients presenting with acute ocular burns,tabular,0.5.0,2026-08-02,2026-08-02,https://data.mendeley.com/datasets/hwnm88jyzg,checked_against_official_repository,no_documented_catalog_relationship_identified,0,,,0,,,,,"Same-data, subset, version, mirror, component, replacement, extension, derivation, and documented cohort-overlap links to other catalog records.",EyeDataHub authors
mendeley_development_deep_learning_based_system_optic,Dataset for - Development of a Deep Learning-based system for Optic Nerve characterization in Transorbital Ultrasound Images on a multicenter dataset,tabular,0.5.0,2026-08-02,2026-08-02,https://data.mendeley.com/datasets/kw8gvp8m8x,checked_against_official_repository,no_documented_catalog_relationship_identified,0,,,0,,,,,"Same-data, subset, version, mirror, component, replacement, extension, derivation, and documented cohort-overlap links to other catalog records.",EyeDataHub authors
mendeley_development_deep_learning_model_epiretinal_membrane,Development of a deep learning model for epiretinal membrane detection in fundus photography,fundus,0.5.0,2026-08-02,2026-08-02,https://data.mendeley.com/datasets/jrgntpv8b8,checked_against_official_repository,no_documented_catalog_relationship_identified,0,,,0,,,,,"Same-data, subset, version, mirror, component, replacement, extension, derivation, and documented cohort-overlap links to other catalog records.",EyeDataHub authors
mendeley_dex_combined_ppv_pdr,DEX combined PPV in PDR,tabular,0.5.0,2026-08-02,2026-08-02,https://data.mendeley.com/datasets/zcmpcczdhs,checked_against_official_repository,no_documented_catalog_relationship_identified,0,,,0,,,,,"Same-data, subset, version, mirror, component, replacement, extension, derivation, and documented cohort-overlap links to other catalog records.",EyeDataHub authors
mendeley_difference_retinal_nerve_fiber_layer_thickness,Data for: Difference of the Retinal Nerve Fiber Layer Thickness Assessed on the Disc Center and Bruch’s Membrane Opening Center in Myopic Eyes,tabular,0.5.0,2026-08-02,2026-08-02,https://data.mendeley.com/datasets/dtz8wmt5xt,checked_against_official_repository,no_documented_catalog_relationship_identified,0,,,0,,,,,"Same-data, subset, version, mirror, component, replacement, extension, derivation, and documented cohort-overlap links to other catalog records.",EyeDataHub authors
mendeley_digital_holograms_rbcs_glaucoma_patients_healthy,Digital holograms of RBCs from the glaucoma patients and healthy controls,tabular,0.5.0,2026-08-02,2026-08-02,https://data.mendeley.com/datasets/tryd7r3wct,checked_against_official_repository,no_documented_catalog_relationship_identified,0,,,0,,,,,"Same-data, subset, version, mirror, component, replacement, extension, derivation, and documented cohort-overlap links to other catalog records.",EyeDataHub authors
mendeley_dme_classification_fundus_imaging_vision_transformers,DME Classification in Fundus Imaging with Vision Transformers and ETDRS-Guided Annotation,fundus,0.5.0,2026-08-02,2026-08-02,https://data.mendeley.com/datasets/sdcfn87pvs,checked_against_official_repository,no_documented_catalog_relationship_identified,0,,,0,,,,,"Same-data, subset, version, mirror, component, replacement, extension, derivation, and documented cohort-overlap links to other catalog records.",EyeDataHub authors
mendeley_dry_eye_symptoms_children_can_we,Dry eye symptoms in children: can we reliably measure them?,tabular,0.5.0,2026-08-02,2026-08-02,https://data.mendeley.com/datasets/h79366vw73,checked_against_official_repository,no_documented_catalog_relationship_identified,0,,,0,,,,,"Same-data, subset, version, mirror, component, replacement, extension, derivation, and documented cohort-overlap links to other catalog records.",EyeDataHub authors
mendeley_early_detection_glaucomatous_visual_field_progression,Data for: Early Detection of Glaucomatous Visual Field Progression Using Pointwise Linear Regression with Binomial Test in the Central 10 Degrees,visual_field,0.5.0,2026-08-02,2026-08-02,https://data.mendeley.com/datasets/w34s5mhvpm,checked_against_official_repository,no_documented_catalog_relationship_identified,0,,,0,,,,,"Same-data, subset, version, mirror, component, replacement, extension, derivation, and documented cohort-overlap links to other catalog records.",EyeDataHub authors
mendeley_effect_adlay_seed_extract_on_level,Effect of Adlay Seed Extract on the Level of Neuroprotection Gene Expression in Human Nasal Orbital Mesenchymal Stem Cells ,tabular,0.5.0,2026-08-02,2026-08-02,https://data.mendeley.com/datasets/x7rcj9yz65,checked_against_official_repository,no_documented_catalog_relationship_identified,0,,,0,,,,,"Same-data, subset, version, mirror, component, replacement, extension, derivation, and documented cohort-overlap links to other catalog records.",EyeDataHub authors
mendeley_effect_central_hole_location_phakic_intraocular,Data for: Effect of Central Hole Location of Phakic Intraocular Lens on Visual Function under Progressive Headlight Glare Sources.,tabular,0.5.0,2026-08-02,2026-08-02,https://data.mendeley.com/datasets/jjknx3wbkf,checked_against_official_repository,no_documented_catalog_relationship_identified,0,,,0,,,,,"Same-data, subset, version, mirror, component, replacement, extension, derivation, and documented cohort-overlap links to other catalog records.",EyeDataHub authors
mendeley_effect_one_hour_smartphone_gaming_on,"The effect of one hour smartphone gaming on blinking, ocular symptoms and tear film function in school-aged children ",tabular,0.5.0,2026-08-02,2026-08-02,https://data.mendeley.com/datasets/zn64p6r992,checked_against_official_repository,no_documented_catalog_relationship_identified,0,,,0,,,,,"Same-data, subset, version, mirror, component, replacement, extension, derivation, and documented cohort-overlap links to other catalog records.",EyeDataHub authors
mendeley_effect_prednisone_plus_either_adalimumab_or,Effect of prednisone plus either adalimumab or cyclosporine on dermatological symptoms in Vogt-Koyanagi-Harada disease: systemic outcomes from a randomized trial,tabular,0.5.0,2026-08-02,2026-08-02,https://data.mendeley.com/datasets/yzv3mrvwf4,checked_against_official_repository,no_documented_catalog_relationship_identified,0,,,0,,,,,"Same-data, subset, version, mirror, component, replacement, extension, derivation, and documented cohort-overlap links to other catalog records.",EyeDataHub authors
mendeley_effects_implantable_collamer_lens_icl_implantation,The effects of implantable collamer lens ICL implantation in high myopia patients’ mental health,tabular,0.5.0,2026-08-02,2026-08-02,https://data.mendeley.com/datasets/t6pmbvkvtd,checked_against_official_repository,no_documented_catalog_relationship_identified,0,,,0,,,,,"Same-data, subset, version, mirror, component, replacement, extension, derivation, and documented cohort-overlap links to other catalog records.",EyeDataHub authors
mendeley_efficacy_combined_orthokeratology_0_01_atropine,Dataset for: Efficacy of combined orthokeratology and 0.01% atropine solution for slowing axial elongation in children with myopia: a 2-year randomised trial,corneal_topography,0.5.0,2026-08-02,2026-08-02,https://data.mendeley.com/datasets/y58rh8bfkv,checked_against_official_repository,no_documented_catalog_relationship_identified,0,,,0,,,,,"Same-data, subset, version, mirror, component, replacement, extension, derivation, and documented cohort-overlap links to other catalog records.",EyeDataHub authors
mendeley_electrooculography_eog_blink_analysis_ocular_fatigue,Electrooculography (EOG) Dataset for Blink Analysis and Ocular Fatigue Detection,tabular,0.5.0,2026-08-02,2026-08-02,https://data.mendeley.com/datasets/w7hm97cts5,checked_against_official_repository,no_documented_catalog_relationship_identified,0,,,0,,,,,"Same-data, subset, version, mirror, component, replacement, extension, derivation, and documented cohort-overlap links to other catalog records.",EyeDataHub authors
mendeley_et_pd_vis_eye_tracking_visualization,ET_PD_VIS: Eye Tracking Visualization Dataset on Trail Making Test for Parkinson’s Disease Analysis ,eye_tracking,0.5.0,2026-08-02,2026-08-02,https://data.mendeley.com/datasets/83htprx9y6,checked_against_official_repository,no_documented_catalog_relationship_identified,0,,,0,,,,,"Same-data, subset, version, mirror, component, replacement, extension, derivation, and documented cohort-overlap links to other catalog records.",EyeDataHub authors
mendeley_evaluation_dry_eye_severity_ocular_surface,Evaluation of dry eye severity and ocular surface inflammation in patients with pemphigus and pemphigoid,tabular,0.5.0,2026-08-02,2026-08-02,https://data.mendeley.com/datasets/zzgw9t9jsy,checked_against_official_repository,no_documented_catalog_relationship_identified,0,,,0,,,,,"Same-data, subset, version, mirror, component, replacement, extension, derivation, and documented cohort-overlap links to other catalog records.",EyeDataHub authors
mendeley_evaluation_refractive_visual_outcomes_as_well,"Evaluation of refractive and visual outcomes, as well as astigmatism-correcting efficiency and rotational stability of a double-loop haptic toric intraocular lens - a one-year follow-up",tabular,0.5.0,2026-08-02,2026-08-02,https://data.mendeley.com/datasets/r2v99nw7vg,checked_against_official_repository,no_documented_catalog_relationship_identified,0,,,0,,,,,"Same-data, subset, version, mirror, component, replacement, extension, derivation, and documented cohort-overlap links to other catalog records.",EyeDataHub authors
mendeley_exome_sequencing_clec3b,Exome sequencing data for CLEC3B,omics,0.5.0,2026-08-02,2026-08-02,https://data.mendeley.com/datasets/xcw5x5z49r,checked_against_official_repository,no_documented_catalog_relationship_identified,0,,,0,,,,,"Same-data, subset, version, mirror, component, replacement, extension, derivation, and documented cohort-overlap links to other catalog records.",EyeDataHub authors
mendeley_fferg_reference_healthy_controls_university_eye,ffERG Reference Data from Healthy Controls (University Eye Hospital Tuebingen),electrophysiology,0.5.0,2026-08-02,2026-08-02,https://data.mendeley.com/datasets/37wxt2ybvj,checked_against_official_repository,no_documented_catalog_relationship_identified,0,,,0,,,,,"Same-data, subset, version, mirror, component, replacement, extension, derivation, and documented cohort-overlap links to other catalog records.",EyeDataHub authors
mendeley_foveal_cone_photoreceptor_outer_segment_length,Foveal cone photoreceptor outer segment length and cone density,oct,0.5.0,2026-08-02,2026-08-02,https://data.mendeley.com/datasets/89rykrg8j2,checked_against_official_repository,no_documented_catalog_relationship_identified,0,,,0,,,,,"Same-data, subset, version, mirror, component, replacement, extension, derivation, and documented cohort-overlap links to other catalog records.",EyeDataHub authors
mendeley_fundus_autofluorescence_premature_infants,Fundus Autofluorescence in Premature Infants,fundus,0.5.0,2026-08-02,2026-08-02,https://data.mendeley.com/datasets/k5jsssjtmz,checked_against_official_repository,no_documented_catalog_relationship_identified,0,,,0,,,,,"Same-data, subset, version, mirror, component, replacement, extension, derivation, and documented cohort-overlap links to other catalog records.",EyeDataHub authors
mendeley_fundus_mctn,Fundus dataset of MCTN,fundus,0.5.0,2026-08-02,2026-08-02,https://data.mendeley.com/datasets/spz4b8tbzt,checked_against_official_repository,no_documented_catalog_relationship_identified,0,,,0,,,,,"Same-data, subset, version, mirror, component, replacement, extension, derivation, and documented cohort-overlap links to other catalog records.",EyeDataHub authors
mendeley_hpsc_derived_photoreceptor_axon_extension_growth,hPSC-derived Photoreceptor Axon Extension and Growth Cone Motility Data Sets and Code,tabular,0.5.0,2026-08-02,2026-08-02,https://data.mendeley.com/datasets/cpy5j23354,checked_against_official_repository,no_documented_catalog_relationship_identified,0,,,0,,,,,"Same-data, subset, version, mirror, component, replacement, extension, derivation, and documented cohort-overlap links to other catalog records.",EyeDataHub authors
mendeley_human_foveal_cone_topography_preferred_retinal,Human foveal cone topography and preferred retinal locus of fixation,eye_tracking,0.5.0,2026-08-02,2026-08-02,https://data.mendeley.com/datasets/9gkpxsmz23,checked_against_official_repository,no_documented_catalog_relationship_identified,0,,,0,,,,,"Same-data, subset, version, mirror, component, replacement, extension, derivation, and documented cohort-overlap links to other catalog records.",EyeDataHub authors
mendeley_human_mesenchymal_stem_cells_derived_adipose,Human mesenchymal stem cells derived from adipose tissue showed greater effect than from umbilical cord in promoting corneal graft survival through suppressing lymphangiogenesis,corneal_topography,0.5.0,2026-08-02,2026-08-02,https://data.mendeley.com/datasets/bm45p4tcbz,checked_against_official_repository,no_documented_catalog_relationship_identified,0,,,0,,,,,"Same-data, subset, version, mirror, component, replacement, extension, derivation, and documented cohort-overlap links to other catalog records.",EyeDataHub authors
mendeley_hvdropdb_datasets_classification_segmentation_research_retinopathy,"HVDROPDB Datasets for Classification and Segmentation for Research in Retinopathy of Prematurity, Ranjana Agrawal",fundus,0.5.0,2026-08-02,2026-08-02,https://data.mendeley.com/datasets/xw5xc7xrmp,checked_against_official_repository,no_documented_catalog_relationship_identified,0,,,0,,,,,"Same-data, subset, version, mirror, component, replacement, extension, derivation, and documented cohort-overlap links to other catalog records.",EyeDataHub authors
