record_id,canonical_name,primary_category,modalities,catalog_version,catalog_search_cutoff,quantity_review_date,official_source_url,primary_quantity_status,primary_count,primary_unit,primary_scope,primary_exactness,primary_evidence_basis,primary_evidence_url,reported_quantity_count,additional_quantity_count,reported_quantities_json,counting_note
eyecatcher_visual_field,Eyecatcher Tablet-Based Visual Field Home-Monitoring Data,visual_field,visual_field,0.4.0,2026-08-01,2026-08-01,https://data.mendeley.com/datasets/swsfj47cxw/2,primary_quantity_resolved,440,visual_field_tests,Twenty participants by two eyes by eleven scheduled tests,exact,official_source_description,https://data.mendeley.com/datasets/swsfj47cxw/2,2,1,"[{""count"": 440, ""evidence_basis"": ""official_source_description"", ""evidence_url"": ""https://data.mendeley.com/datasets/swsfj47cxw/2"", ""exactness"": ""exact"", ""notes"": """", ""primary"": true, ""review_date"": ""2026-08-01"", ""scope"": ""Twenty participants by two eyes by eleven scheduled tests"", ""unit"": ""visual_field_tests""}, {""count"": 20, ""evidence_basis"": ""official_source_description"", ""evidence_url"": ""https://data.mendeley.com/datasets/swsfj47cxw/2"", ""exactness"": ""exact"", ""notes"": """", ""primary"": false, ""review_date"": ""2026-08-01"", ""scope"": ""Home-monitoring cohort"", ""unit"": ""participants""}]",Quantities with different units are not interchangeable. Related records and derivative components may overlap.
eyepacs,EyePACS — Diabetic Retinopathy Detection (Kaggle 2015),fundus,fundus,0.4.0,2026-08-01,2026-08-01,https://www.kaggle.com/c/diabetic-retinopathy-detection,primary_quantity_resolved,88702,images,Primary quantity reported in the reviewed catalog source,not_assessed,legacy_catalog_field,https://www.kaggle.com/c/diabetic-retinopathy-detection,1,0,"[{""count"": 88702, ""evidence_basis"": ""legacy_catalog_field"", ""evidence_url"": ""https://www.kaggle.com/c/diabetic-retinopathy-detection"", ""exactness"": ""not_assessed"", ""notes"": """", ""primary"": true, ""review_date"": ""2026-08-01"", ""scope"": ""Primary quantity reported in the reviewed catalog source"", ""unit"": ""images""}]",Quantities with different units are not interchangeable. Related records and derivative components may overlap.
eyeq,EyeQ Retinal Image Quality Assessment Dataset,fundus,fundus,0.4.0,2026-08-01,2026-08-01,https://github.com/HzFu/EyeQ,primary_quantity_resolved,28792,images,Primary quantity reported in the reviewed catalog source,not_assessed,legacy_catalog_field,https://github.com/HzFu/EyeQ,1,0,"[{""count"": 28792, ""evidence_basis"": ""legacy_catalog_field"", ""evidence_url"": ""https://github.com/HzFu/EyeQ"", ""exactness"": ""not_assessed"", ""notes"": """", ""primary"": true, ""review_date"": ""2026-08-01"", ""scope"": ""Primary quantity reported in the reviewed catalog source"", ""unit"": ""images""}]",Quantities with different units are not interchangeable. Related records and derivative components may overlap.
fairvlmed,FairVLMed: Fair Vision-Language Medical Ophthalmic Dataset,multimodal,fundus|visual_field|text|tabular,0.4.0,2026-08-01,2026-08-01,https://huggingface.co/datasets/harvardairobotics/FairVLMed,primary_quantity_resolved,10000,images,Primary quantity reported in the reviewed catalog source,not_assessed,legacy_catalog_field,https://huggingface.co/datasets/harvardairobotics/FairVLMed,1,0,"[{""count"": 10000, ""evidence_basis"": ""legacy_catalog_field"", ""evidence_url"": ""https://huggingface.co/datasets/harvardairobotics/FairVLMed"", ""exactness"": ""not_assessed"", ""notes"": """", ""primary"": true, ""review_date"": ""2026-08-01"", ""scope"": ""Primary quantity reported in the reviewed catalog source"", ""unit"": ""images""}]",Quantities with different units are not interchangeable. Related records and derivative components may overlap.
fang_sbsdi_oct,Duke Fang SBSDI Retinal OCT Dataset,oct,oct,0.4.0,2026-08-01,2026-08-01,https://people.duke.edu/~sf59/Fang_TMI_2013.htm,primary_quantity_resolved,41,participants,Human participants described by the associated paper,exact,associated_publication,https://doi.org/10.1109/TMI.2013.2271904,1,0,"[{""count"": 41, ""evidence_basis"": ""associated_publication"", ""evidence_url"": ""https://doi.org/10.1109/TMI.2013.2271904"", ""exactness"": ""exact"", ""notes"": ""The archive also contains software and mouse imaging data; a file-level image count is not asserted."", ""primary"": true, ""review_date"": ""2026-08-01"", ""scope"": ""Human participants described by the associated paper"", ""unit"": ""participants""}]",Quantities with different units are not interchangeable. Related records and derivative components may overlap.
farfum_rop,FARFUM-ROP: Fundus Annotation Repository for Retinopathy of Prematurity,fundus,fundus,0.4.0,2026-08-01,2026-08-01,https://doi.org/10.6084/m9.figshare.c.6721269,primary_quantity_resolved,1533,images,Primary quantity reported in the reviewed catalog source,not_assessed,legacy_catalog_field,https://doi.org/10.6084/m9.figshare.c.6721269,1,0,"[{""count"": 1533, ""evidence_basis"": ""legacy_catalog_field"", ""evidence_url"": ""https://doi.org/10.6084/m9.figshare.c.6721269"", ""exactness"": ""not_assessed"", ""notes"": """", ""primary"": true, ""review_date"": ""2026-08-01"", ""scope"": ""Primary quantity reported in the reviewed catalog source"", ""unit"": ""images""}]",Quantities with different units are not interchangeable. Related records and derivative components may overlap.
ffa_ir,FFA-IR Medical Report Dataset,multimodal,fundus|fundus_angiography|text,0.4.0,2026-08-01,2026-08-01,https://doi.org/10.13026/k5rp-9h43,primary_quantity_resolved,47247,images,Primary quantity reported in the reviewed catalog source,not_assessed,legacy_catalog_field,https://doi.org/10.13026/k5rp-9h43,1,0,"[{""count"": 47247, ""evidence_basis"": ""legacy_catalog_field"", ""evidence_url"": ""https://doi.org/10.13026/k5rp-9h43"", ""exactness"": ""not_assessed"", ""notes"": """", ""primary"": true, ""review_date"": ""2026-08-01"", ""scope"": ""Primary quantity reported in the reviewed catalog source"", ""unit"": ""images""}]",Quantities with different units are not interchangeable. Related records and derivative components may overlap.
fimd,Fundus Image Myopia Development Dataset,fundus,fundus,0.4.0,2026-08-01,2026-08-01,https://data.mendeley.com/datasets/jkzsh6pcv4/1,primary_quantity_resolved,70,image_pairs,Longitudinal retinal registration pairs,exact,official_source_description,https://data.mendeley.com/datasets/jkzsh6pcv4/1,2,1,"[{""count"": 70, ""evidence_basis"": ""official_source_description"", ""evidence_url"": ""https://data.mendeley.com/datasets/jkzsh6pcv4/1"", ""exactness"": ""exact"", ""notes"": """", ""primary"": true, ""review_date"": ""2026-08-01"", ""scope"": ""Longitudinal retinal registration pairs"", ""unit"": ""image_pairs""}, {""count"": 140, ""evidence_basis"": ""derived_from_reported_components"", ""evidence_url"": ""https://data.mendeley.com/datasets/jkzsh6pcv4/1"", ""exactness"": ""exact"", ""notes"": """", ""primary"": false, ""review_date"": ""2026-08-01"", ""scope"": ""Images participating in 70 pairs"", ""unit"": ""images""}]",Quantities with different units are not interchangeable. Related records and derivative components may overlap.
fiqs,FIQS: Fundus Image Quality Scores Dataset,fundus,fundus,0.4.0,2026-08-01,2026-08-01,https://doi.org/10.6084/m9.figshare.28129847.v1,primary_quantity_resolved,2246,images,Primary quantity reported in the reviewed catalog source,not_assessed,legacy_catalog_field,https://doi.org/10.6084/m9.figshare.28129847.v1,1,0,"[{""count"": 2246, ""evidence_basis"": ""legacy_catalog_field"", ""evidence_url"": ""https://doi.org/10.6084/m9.figshare.28129847.v1"", ""exactness"": ""not_assessed"", ""notes"": """", ""primary"": true, ""review_date"": ""2026-08-01"", ""scope"": ""Primary quantity reported in the reviewed catalog source"", ""unit"": ""images""}]",Quantities with different units are not interchangeable. Related records and derivative components may overlap.
fire,FIRE: Fundus Image Registration Dataset,fundus,fundus,0.4.0,2026-08-01,2026-08-01,https://projects.ics.forth.gr/cvrl/fire/,primary_quantity_resolved,129,images,Primary quantity reported in the reviewed catalog source,not_assessed,legacy_catalog_field,https://projects.ics.forth.gr/cvrl/fire/,1,0,"[{""count"": 129, ""evidence_basis"": ""legacy_catalog_field"", ""evidence_url"": ""https://projects.ics.forth.gr/cvrl/fire/"", ""exactness"": ""not_assessed"", ""notes"": """", ""primary"": true, ""review_date"": ""2026-08-01"", ""scope"": ""Primary quantity reported in the reviewed catalog source"", ""unit"": ""images""}]",Quantities with different units are not interchangeable. Related records and derivative components may overlap.
fives,FIVES: Fundus Image Vessel Segmentation,fundus,fundus,0.4.0,2026-08-01,2026-08-01,https://doi.org/10.6084/m9.figshare.19688169,primary_quantity_resolved,800,images,Primary quantity reported in the reviewed catalog source,not_assessed,legacy_catalog_field,https://doi.org/10.6084/m9.figshare.19688169,1,0,"[{""count"": 800, ""evidence_basis"": ""legacy_catalog_field"", ""evidence_url"": ""https://doi.org/10.6084/m9.figshare.19688169"", ""exactness"": ""not_assessed"", ""notes"": """", ""primary"": true, ""review_date"": ""2026-08-01"", ""scope"": ""Primary quantity reported in the reviewed catalog source"", ""unit"": ""images""}]",Quantities with different units are not interchangeable. Related records and derivative components may overlap.
fociset_pamm,FociSet PAMM OCT Lesion Dataset,oct,oct,0.4.0,2026-08-01,2026-08-01,https://data.mendeley.com/datasets/mkwxn7rjpm/2,primary_quantity_resolved,133,images,Primary quantity reported in the reviewed catalog source,not_assessed,legacy_catalog_field,https://data.mendeley.com/datasets/mkwxn7rjpm/2,1,0,"[{""count"": 133, ""evidence_basis"": ""legacy_catalog_field"", ""evidence_url"": ""https://data.mendeley.com/datasets/mkwxn7rjpm/2"", ""exactness"": ""not_assessed"", ""notes"": """", ""primary"": true, ""review_date"": ""2026-08-01"", ""scope"": ""Primary quantity reported in the reviewed catalog source"", ""unit"": ""images""}]",Quantities with different units are not interchangeable. Related records and derivative components may overlap.
fovea,FOVEA: Pre/Intra-Operative Fundus + Biomicroscopy,multimodal,fundus|surgical_video,0.4.0,2026-08-01,2026-08-01,https://doi.org/10.6084/m9.figshare.28329338,primary_quantity_resolved,40,participants,Primary quantity reported in the reviewed catalog source,not_assessed,legacy_catalog_field,https://doi.org/10.6084/m9.figshare.28329338,1,0,"[{""count"": 40, ""evidence_basis"": ""legacy_catalog_field"", ""evidence_url"": ""https://doi.org/10.6084/m9.figshare.28329338"", ""exactness"": ""not_assessed"", ""notes"": """", ""primary"": true, ""review_date"": ""2026-08-01"", ""scope"": ""Primary quantity reported in the reviewed catalog source"", ""unit"": ""participants""}]",Quantities with different units are not interchangeable. Related records and derivative components may overlap.
fprm_retina,FPRM Multimodal Eye Imaging and Psychological Assessment Dataset,multimodal,fundus|retinal_oximetry|pupillometry|tabular,0.4.0,2026-08-01,2026-08-01,https://doi.org/10.7303/syn61672643,primary_quantity_resolved,3361,images,Fundus photographs,exact,associated_publication,https://doi.org/10.1038/s41597-024-03690-6,3,2,"[{""count"": 3361, ""evidence_basis"": ""associated_publication"", ""evidence_url"": ""https://doi.org/10.1038/s41597-024-03690-6"", ""exactness"": ""exact"", ""notes"": """", ""primary"": true, ""review_date"": ""2026-08-01"", ""scope"": ""Fundus photographs"", ""unit"": ""images""}, {""count"": 1683, ""evidence_basis"": ""associated_publication"", ""evidence_url"": ""https://doi.org/10.1038/s41597-024-03690-6"", ""exactness"": ""exact"", ""notes"": """", ""primary"": false, ""review_date"": ""2026-08-01"", ""scope"": ""Participants contributing fundus photographs"", ""unit"": ""participants""}, {""count"": 384, ""evidence_basis"": ""associated_publication"", ""evidence_url"": ""https://doi.org/10.1038/s41597-024-03690-6"", ""exactness"": ""exact"", ""notes"": ""This group is not added to the fundus cohort because overlap is not resolved here."", ""primary"": false, ""review_date"": ""2026-08-01"", ""scope"": ""Participants contributing additional multimodal imaging"", ""unit"": ""participants""}]",Quantities with different units are not interchangeable. Related records and derivative components may overlap.
fundus_105k,Fundus-105K Text Dataset,text,text,0.4.0,2026-08-01,2026-08-01,https://huggingface.co/datasets/PJMixers-Dev/Fundus-105K,primary_quantity_resolved,105000,text_items,Fundus-focused text corpus entries,exact,official_source_description,https://huggingface.co/datasets/PJMixers-Dev/Fundus-105K,1,0,"[{""count"": 105000, ""evidence_basis"": ""official_source_description"", ""evidence_url"": ""https://huggingface.co/datasets/PJMixers-Dev/Fundus-105K"", ""exactness"": ""exact"", ""notes"": """", ""primary"": true, ""review_date"": ""2026-08-01"", ""scope"": ""Fundus-focused text corpus entries"", ""unit"": ""text_items""}]",Quantities with different units are not interchangeable. Related records and derivative components may overlap.
fundus_avseg,Fundus-AVSeg: Artery-Vein-Crossing Segmentation,fundus,fundus,0.4.0,2026-08-01,2026-08-01,https://doi.org/10.6084/m9.figshare.27938034,primary_quantity_resolved,100,images,Primary quantity reported in the reviewed catalog source,not_assessed,legacy_catalog_field,https://doi.org/10.6084/m9.figshare.27938034,1,0,"[{""count"": 100, ""evidence_basis"": ""legacy_catalog_field"", ""evidence_url"": ""https://doi.org/10.6084/m9.figshare.27938034"", ""exactness"": ""not_assessed"", ""notes"": """", ""primary"": true, ""review_date"": ""2026-08-01"", ""scope"": ""Primary quantity reported in the reviewed catalog source"", ""unit"": ""images""}]",Quantities with different units are not interchangeable. Related records and derivative components may overlap.
fundus_cc_2_5m,Fundus-CC-2.5M Text Corpus,text,text,0.4.0,2026-08-01,2026-08-01,https://huggingface.co/datasets/PJMixers-Dev/Fundus-CC-2.5M,primary_quantity_resolved,2500000,text_items,Multilingual fundus-related corpus entries,exact,official_source_description,https://huggingface.co/datasets/PJMixers-Dev/Fundus-CC-2.5M,1,0,"[{""count"": 2500000, ""evidence_basis"": ""official_source_description"", ""evidence_url"": ""https://huggingface.co/datasets/PJMixers-Dev/Fundus-CC-2.5M"", ""exactness"": ""exact"", ""notes"": """", ""primary"": true, ""review_date"": ""2026-08-01"", ""scope"": ""Multilingual fundus-related corpus entries"", ""unit"": ""text_items""}]",Quantities with different units are not interchangeable. Related records and derivative components may overlap.
fundus_domain_generalization,Fundus Dataset for Domain Generalization in Optic Disc/Cup Segmentation,fundus,fundus,0.4.0,2026-08-01,2026-08-01,https://zenodo.org/records/8009107,primary_quantity_resolved,1441,images,Five source domains after the documented train/test composition,exact,derived_from_reported_components,https://zenodo.org/records/8009107,1,0,"[{""count"": 1441, ""evidence_basis"": ""derived_from_reported_components"", ""evidence_url"": ""https://zenodo.org/records/8009107"", ""exactness"": ""exact"", ""notes"": ""The images reuse REFUGE, Drishti-GS, ORIGA, and RIGA sources."", ""primary"": true, ""review_date"": ""2026-08-01"", ""scope"": ""Five source domains after the documented train/test composition"", ""unit"": ""images""}]",Quantities with different units are not interchangeable. Related records and derivative components may overlap.
fundus_report_dataset,Fundus Report Dataset,multimodal,fundus|uwf_fundus|text,0.4.0,2026-08-01,2026-08-01,https://huggingface.co/datasets/zzzzineun/fundus-report-dataset,primary_quantity_resolved,422,image_report_pairs,Fundus or UWF image-report rows,exact,official_source_description,https://huggingface.co/datasets/zzzzineun/fundus-report-dataset,1,0,"[{""count"": 422, ""evidence_basis"": ""official_source_description"", ""evidence_url"": ""https://huggingface.co/datasets/zzzzineun/fundus-report-dataset"", ""exactness"": ""exact"", ""notes"": """", ""primary"": true, ""review_date"": ""2026-08-01"", ""scope"": ""Fundus or UWF image-report rows"", ""unit"": ""image_report_pairs""}]",Quantities with different units are not interchangeable. Related records and derivative components may overlap.
g1020,G1020: Glaucoma Benchmark Fundus Dataset,fundus,fundus,0.4.0,2026-08-01,2026-08-01,https://arxiv.org/abs/2006.09158,primary_quantity_resolved,1020,images,Primary quantity reported in the reviewed catalog source,not_assessed,legacy_catalog_field,https://arxiv.org/abs/2006.09158,1,0,"[{""count"": 1020, ""evidence_basis"": ""legacy_catalog_field"", ""evidence_url"": ""https://arxiv.org/abs/2006.09158"", ""exactness"": ""not_assessed"", ""notes"": """", ""primary"": true, ""review_date"": ""2026-08-01"", ""scope"": ""Primary quantity reported in the reviewed catalog source"", ""unit"": ""images""}]",Quantities with different units are not interchangeable. Related records and derivative components may overlap.
gamma,GAMMA — Glaucoma Grading from Multi-Modality Images,multimodal,fundus|oct,0.4.0,2026-08-01,2026-08-01,https://drive.google.com/file/d/1thJDE1_TR-xa8f3H-0PwPpDxun7rV8Sw/view,primary_quantity_resolved,300,volumes,Primary quantity reported in the reviewed catalog source,not_assessed,legacy_catalog_field,https://drive.google.com/file/d/1thJDE1_TR-xa8f3H-0PwPpDxun7rV8Sw/view,1,0,"[{""count"": 300, ""evidence_basis"": ""legacy_catalog_field"", ""evidence_url"": ""https://drive.google.com/file/d/1thJDE1_TR-xa8f3H-0PwPpDxun7rV8Sw/view"", ""exactness"": ""not_assessed"", ""notes"": """", ""primary"": true, ""review_date"": ""2026-08-01"", ""scope"": ""Primary quantity reported in the reviewed catalog source"", ""unit"": ""volumes""}]",Quantities with different units are not interchangeable. Related records and derivative components may overlap.
gaze360,Gaze360 Physically Unconstrained Gaze Dataset,eye_tracking,eye_tracking,0.4.0,2026-08-01,2026-08-01,https://gaze360.csail.mit.edu/,primary_quantity_resolved,172000,frames,Labeled panoramic-camera frames,approximate,official_source_description,http://gaze360.csail.mit.edu/,2,1,"[{""count"": 172000, ""evidence_basis"": ""official_source_description"", ""evidence_url"": ""http://gaze360.csail.mit.edu/"", ""exactness"": ""approximate"", ""notes"": """", ""primary"": true, ""review_date"": ""2026-08-01"", ""scope"": ""Labeled panoramic-camera frames"", ""unit"": ""frames""}, {""count"": 238, ""evidence_basis"": ""official_source_description"", ""evidence_url"": ""http://gaze360.csail.mit.edu/"", ""exactness"": ""exact"", ""notes"": """", ""primary"": false, ""review_date"": ""2026-08-01"", ""scope"": ""Source-described participants"", ""unit"": ""participants""}]",Quantities with different units are not interchangeable. Related records and derivative components may overlap.
gaze_capture,GazeCapture Mobile Eye-Tracking Dataset,eye_tracking,eye_tracking,0.4.0,2026-08-01,2026-08-01,https://gazecapture.csail.mit.edu/dataset.php,primary_quantity_resolved,2445504,frames,Labeled mobile-camera frames,exact,official_source_description,https://gazecapture.csail.mit.edu/,2,1,"[{""count"": 2445504, ""evidence_basis"": ""official_source_description"", ""evidence_url"": ""https://gazecapture.csail.mit.edu/"", ""exactness"": ""exact"", ""notes"": """", ""primary"": true, ""review_date"": ""2026-08-01"", ""scope"": ""Labeled mobile-camera frames"", ""unit"": ""frames""}, {""count"": 1474, ""evidence_basis"": ""official_source_description"", ""evidence_url"": ""https://gazecapture.csail.mit.edu/"", ""exactness"": ""exact"", ""notes"": """", ""primary"": false, ""review_date"": ""2026-08-01"", ""scope"": ""Crowdsourced participants"", ""unit"": ""participants""}]",Quantities with different units are not interchangeable. Related records and derivative components may overlap.
ghana_eye_screening,Eye Screening Data for First-Year University Students in Ghana,tabular,tabular,0.4.0,2026-08-01,2026-08-01,https://data.mendeley.com/datasets/mfv6sb5wyc/4,primary_quantity_resolved,2494,participants,Participants completing questionnaire and clinical examination,exact,official_source_description,https://data.mendeley.com/datasets/mfv6sb5wyc/4,1,0,"[{""count"": 2494, ""evidence_basis"": ""official_source_description"", ""evidence_url"": ""https://data.mendeley.com/datasets/mfv6sb5wyc/4"", ""exactness"": ""exact"", ""notes"": """", ""primary"": true, ""review_date"": ""2026-08-01"", ""scope"": ""Participants completing questionnaire and clinical examination"", ""unit"": ""participants""}]",Quantities with different units are not interchangeable. Related records and derivative components may overlap.
glaucoma_eye_movements,Eye Movements of Glaucoma Patients with Asymmetrical Visual Field Loss,eye_tracking,eye_tracking,0.4.0,2026-08-01,2026-08-01,https://zenodo.org/records/7761477,primary_quantity_resolved,270,participants,Primary quantity reported in the reviewed catalog source,not_assessed,legacy_catalog_field,https://zenodo.org/records/7761477,1,0,"[{""count"": 270, ""evidence_basis"": ""legacy_catalog_field"", ""evidence_url"": ""https://zenodo.org/records/7761477"", ""exactness"": ""not_assessed"", ""notes"": """", ""primary"": true, ""review_date"": ""2026-08-01"", ""scope"": ""Primary quantity reported in the reviewed catalog source"", ""unit"": ""participants""}]",Quantities with different units are not interchangeable. Related records and derivative components may overlap.
goals,GOALS — Glaucoma OCT Layer Segmentation (MICCAI 2022),oct,oct,0.4.0,2026-08-01,2026-08-01,https://aistudio.baidu.com/competition/detail/783/0/introduction,primary_quantity_resolved,300,images,Primary quantity reported in the reviewed catalog source,not_assessed,legacy_catalog_field,https://aistudio.baidu.com/competition/detail/783/0/introduction,1,0,"[{""count"": 300, ""evidence_basis"": ""legacy_catalog_field"", ""evidence_url"": ""https://aistudio.baidu.com/competition/detail/783/0/introduction"", ""exactness"": ""not_assessed"", ""notes"": """", ""primary"": true, ""review_date"": ""2026-08-01"", ""scope"": ""Primary quantity reported in the reviewed catalog source"", ""unit"": ""images""}]",Quantities with different units are not interchangeable. Related records and derivative components may overlap.
goblet_cell_segmentation,Human Conjunctival Goblet Cell Segmentation Dataset,cell_microscopy,cell_microscopy,0.4.0,2026-08-01,2026-08-01,https://doi.org/10.5281/zenodo.18642562,primary_quantity_resolved,24,images,Unpatched microscopy fields,exact,official_source_description,https://doi.org/10.5281/zenodo.18642562,2,1,"[{""count"": 24, ""evidence_basis"": ""official_source_description"", ""evidence_url"": ""https://doi.org/10.5281/zenodo.18642562"", ""exactness"": ""exact"", ""notes"": """", ""primary"": true, ""review_date"": ""2026-08-01"", ""scope"": ""Unpatched microscopy fields"", ""unit"": ""images""}, {""count"": 1152, ""evidence_basis"": ""official_source_description"", ""evidence_url"": ""https://doi.org/10.5281/zenodo.18642562"", ""exactness"": ""exact"", ""notes"": ""Patches derive from the 24 primary fields and must not be added as independent source images."", ""primary"": false, ""review_date"": ""2026-08-01"", ""scope"": ""Derivative 256 by 256 patches"", ""unit"": ""images""}]",Quantities with different units are not interchangeable. Related records and derivative components may overlap.
grape,GRAPE: Glaucoma Real-world Appraisal Progression Ensemble,multimodal,fundus|oct|visual_field|tabular,0.4.0,2026-08-01,2026-08-01,https://doi.org/10.6084/m9.figshare.c.6406319,primary_quantity_resolved,1115,examinations,Primary quantity reported in the reviewed catalog source,not_assessed,legacy_catalog_field,https://doi.org/10.6084/m9.figshare.c.6406319,1,0,"[{""count"": 1115, ""evidence_basis"": ""legacy_catalog_field"", ""evidence_url"": ""https://doi.org/10.6084/m9.figshare.c.6406319"", ""exactness"": ""not_assessed"", ""notes"": """", ""primary"": true, ""review_date"": ""2026-08-01"", ""scope"": ""Primary quantity reported in the reviewed catalog source"", ""unit"": ""examinations""}]",Quantities with different units are not interchangeable. Related records and derivative components may overlap.
harvard_fairvision,"Harvard-FairVision (AMD + DR + Glaucoma, paired SLO + OCT)",multimodal,fundus|oct,0.4.0,2026-08-01,2026-08-01,https://ophai.hms.harvard.edu/datasets/harvard-fairvision30k,primary_quantity_resolved,30000,participants,Primary quantity reported in the reviewed catalog source,not_assessed,legacy_catalog_field,https://ophai.hms.harvard.edu/datasets/harvard-fairvision30k,1,0,"[{""count"": 30000, ""evidence_basis"": ""legacy_catalog_field"", ""evidence_url"": ""https://ophai.hms.harvard.edu/datasets/harvard-fairvision30k"", ""exactness"": ""not_assessed"", ""notes"": """", ""primary"": true, ""review_date"": ""2026-08-01"", ""scope"": ""Primary quantity reported in the reviewed catalog source"", ""unit"": ""participants""}]",Quantities with different units are not interchangeable. Related records and derivative components may overlap.
harvard_gdp,Harvard GDP: Glaucoma Detection and Progression Dataset,oct,oct|visual_field|tabular,0.4.0,2026-08-01,2026-08-01,https://drive.google.com/drive/folders/1JMi_HCql113uc9X0DOaMkNfEWfxaDlEz,primary_quantity_resolved,1000,participants,Primary quantity reported in the reviewed catalog source,not_assessed,legacy_catalog_field,https://drive.google.com/drive/folders/1JMi_HCql113uc9X0DOaMkNfEWfxaDlEz,1,0,"[{""count"": 1000, ""evidence_basis"": ""legacy_catalog_field"", ""evidence_url"": ""https://drive.google.com/drive/folders/1JMi_HCql113uc9X0DOaMkNfEWfxaDlEz"", ""exactness"": ""not_assessed"", ""notes"": """", ""primary"": true, ""review_date"": ""2026-08-01"", ""scope"": ""Primary quantity reported in the reviewed catalog source"", ""unit"": ""participants""}]",Quantities with different units are not interchangeable. Related records and derivative components may overlap.
harvard_glaucoma,Harvard Glaucoma Fundus Image Dataset,fundus,fundus,0.4.0,2026-08-01,2026-08-01,https://doi.org/10.7910/DVN/1YRRAC,primary_quantity_resolved,1000,images,Primary quantity reported in the reviewed catalog source,not_assessed,legacy_catalog_field,https://doi.org/10.7910/DVN/1YRRAC,1,0,"[{""count"": 1000, ""evidence_basis"": ""legacy_catalog_field"", ""evidence_url"": ""https://doi.org/10.7910/DVN/1YRRAC"", ""exactness"": ""not_assessed"", ""notes"": """", ""primary"": true, ""review_date"": ""2026-08-01"", ""scope"": ""Primary quantity reported in the reviewed catalog source"", ""unit"": ""images""}]",Quantities with different units are not interchangeable. Related records and derivative components may overlap.
hassan_composite_retina,Composite Retinal Fundus and OCT Dataset with Clinical Markings,multimodal,fundus|oct,0.4.0,2026-08-01,2026-08-01,https://data.mendeley.com/datasets/trghs22fpg/4,primary_quantity_unresolved,,,,,,,2,2,"[{""count"": 64, ""evidence_basis"": ""associated_publication"", ""evidence_url"": ""https://doi.org/10.1016/B978-0-12-817438-8.00005-5"", ""exactness"": ""exact"", ""notes"": ""The count was not confirmed as the exact content of the cataloged Mendeley v4 archive."", ""primary"": false, ""review_date"": ""2026-08-01"", ""scope"": ""Fundus component described by the associated publication"", ""unit"": ""images""}, {""count"": 2497, ""evidence_basis"": ""associated_publication"", ""evidence_url"": ""https://doi.org/10.1016/B978-0-12-817438-8.00005-5"", ""exactness"": ""exact"", ""notes"": ""The count was not confirmed as the exact content of the cataloged Mendeley v4 archive."", ""primary"": false, ""review_date"": ""2026-08-01"", ""scope"": ""OCT component described by the associated publication"", ""unit"": ""b_scans""}]",Quantities with different units are not interchangeable. Related records and derivative components may overlap.
hei_med,HEI-MED: Hamilton Eye Institute Macular Edema Dataset,fundus,fundus,0.4.0,2026-08-01,2026-08-01,https://github.com/lgiancaUTH/HEI-MED,primary_quantity_resolved,169,images,Primary quantity reported in the reviewed catalog source,not_assessed,legacy_catalog_field,https://github.com/lgiancaUTH/HEI-MED,1,0,"[{""count"": 169, ""evidence_basis"": ""legacy_catalog_field"", ""evidence_url"": ""https://github.com/lgiancaUTH/HEI-MED"", ""exactness"": ""not_assessed"", ""notes"": """", ""primary"": true, ""review_date"": ""2026-08-01"", ""scope"": ""Primary quantity reported in the reviewed catalog source"", ""unit"": ""images""}]",Quantities with different units are not interchangeable. Related records and derivative components may overlap.
hpmi,HPMI: High & Pathological Myopia Identification,fundus,fundus,0.4.0,2026-08-01,2026-08-01,https://doi.org/10.6084/m9.figshare.24800232,primary_quantity_resolved,4011,images,Primary quantity reported in the reviewed catalog source,not_assessed,legacy_catalog_field,https://doi.org/10.6084/m9.figshare.24800232,1,0,"[{""count"": 4011, ""evidence_basis"": ""legacy_catalog_field"", ""evidence_url"": ""https://doi.org/10.6084/m9.figshare.24800232"", ""exactness"": ""not_assessed"", ""notes"": """", ""primary"": true, ""review_date"": ""2026-08-01"", ""scope"": ""Primary quantity reported in the reviewed catalog source"", ""unit"": ""images""}]",Quantities with different units are not interchangeable. Related records and derivative components may overlap.
hrf,HRF: High-Resolution Fundus Image Database,fundus,fundus,0.4.0,2026-08-01,2026-08-01,https://www5.cs.fau.de/research/data/fundus-images/,primary_quantity_resolved,45,images,Primary quantity reported in the reviewed catalog source,not_assessed,legacy_catalog_field,https://www5.cs.fau.de/research/data/fundus-images/,1,0,"[{""count"": 45, ""evidence_basis"": ""legacy_catalog_field"", ""evidence_url"": ""https://www5.cs.fau.de/research/data/fundus-images/"", ""exactness"": ""not_assessed"", ""notes"": """", ""primary"": true, ""review_date"": ""2026-08-01"", ""scope"": ""Primary quantity reported in the reviewed catalog source"", ""unit"": ""images""}]",Quantities with different units are not interchangeable. Related records and derivative components may overlap.
