record_id,canonical_name,primary_category,modalities,catalog_version,catalog_search_cutoff,quantity_review_date,official_source_url,primary_quantity_status,primary_count,primary_unit,primary_scope,primary_exactness,primary_evidence_basis,primary_evidence_url,reported_quantity_count,additional_quantity_count,reported_quantities_json,counting_note
mendeley_clinical_application_cyanoacrylate_tissue_adhesive_pediatric,Clinical Application of Cyanoacrylate Tissue Adhesive in Pediatric Ophthalmic Emergency: A Randomized Controlled Study,tabular,tabular,0.5.0,2026-08-02,2026-08-02,https://data.mendeley.com/datasets/ctnygyvwt5,primary_quantity_unresolved,,,,,,,0,0,[],Quantities with different units are not interchangeable. Related records and derivative components may overlap.
mendeley_clinical_assessment_scleral_canal_expansion_glaucoma,Data for: Clinical Assessment of Scleral Canal Expansion in Glaucoma Using Spectral Domain Optical Coherence Tomography,visual_field,visual_field,0.5.0,2026-08-02,2026-08-02,https://data.mendeley.com/datasets/7x3tgtskyj,primary_quantity_unresolved,,,,,,,0,0,[],Quantities with different units are not interchangeable. Related records and derivative components may overlap.
mendeley_code_manuscript_fixational_eye_movements_as,Data and code for manuscript: Fixational eye movements as active sensation for high visual acuity,tabular,tabular,0.5.0,2026-08-02,2026-08-02,https://data.mendeley.com/datasets/p7dyyrfds6,primary_quantity_unresolved,,,,,,,0,0,[],Quantities with different units are not interchangeable. Related records and derivative components may overlap.
mendeley_comparison_aqueous_humor_levels_plgf_vegf,Data for: Comparison of aqueous humor levels of PlGF and VEGF in proliferative diabetic retinopathy before and after intravitreal conbercept injection,tabular,tabular,0.5.0,2026-08-02,2026-08-02,https://data.mendeley.com/datasets/wtcc9fcjdy,primary_quantity_unresolved,,,,,,,0,0,[],Quantities with different units are not interchangeable. Related records and derivative components may overlap.
mendeley_comparison_cervical_ocular_vestibular_evoked_myogenic,Comparison of Cervical and Ocular Vestibular Evoked Myogenic Potentials Among Individuals with Hearing Impairment Aged 50–70 Years,tabular,tabular,0.5.0,2026-08-02,2026-08-02,https://data.mendeley.com/datasets/2jkhncb5kw,primary_quantity_unresolved,,,,,,,0,0,[],Quantities with different units are not interchangeable. Related records and derivative components may overlap.
mendeley_comparison_clinical_outcomes_visual_quality_visual,"Comparison of clinical outcomes, visual quality and visual function of two presbyopia-correcting intraocular lenses made from the same material, but with different design and optics",tabular,tabular,0.5.0,2026-08-02,2026-08-02,https://data.mendeley.com/datasets/y6n5k7s6f7,primary_quantity_unresolved,,,,,,,0,0,[],Quantities with different units are not interchangeable. Related records and derivative components may overlap.
mendeley_comparison_ocular_biometry_using_new_opticalcoherence,Comparison of ocular biometry using new OpticalCoherence Tomography-based Optical Biometer with Other Device. ,tabular,tabular,0.5.0,2026-08-02,2026-08-02,https://data.mendeley.com/datasets/kwv73shvxh,primary_quantity_unresolved,,,,,,,0,0,[],Quantities with different units are not interchangeable. Related records and derivative components may overlap.
mendeley_comparison_retinal_choroidal_vascular_changes_via,Comparison of retinal and choroidal vascular changes via optical coherence tomography angiography between Pseudoexfoliative glaucoma and Pseudoexfoliative syndrome and control group,tabular,tabular,0.5.0,2026-08-02,2026-08-02,https://data.mendeley.com/datasets/3m8fcfmp9j,primary_quantity_unresolved,,,,,,,0,0,[],Quantities with different units are not interchangeable. Related records and derivative components may overlap.
mendeley_comparison_two_novel_comfilcon_contact_lens,Comparison of Two Novel Comfilcon A Contact Lens Designs in the Management of Computer Vision Syndrome: A Pilot Study ,tabular,tabular,0.5.0,2026-08-02,2026-08-02,https://data.mendeley.com/datasets/fnbxs7gb82,primary_quantity_unresolved,,,,,,,0,0,[],Quantities with different units are not interchangeable. Related records and derivative components may overlap.
mendeley_conjunctival_melanoma_detection_using_deep_learning,Conjunctival melanoma detection using deep learning in smartphone images,tabular,tabular,0.5.0,2026-08-02,2026-08-02,https://data.mendeley.com/datasets/t75wjsw6bw,primary_quantity_unresolved,,,,,,,0,0,[],Quantities with different units are not interchangeable. Related records and derivative components may overlap.
mendeley_contrast_sensitivity_visual_acuity_multifocal_contact,Data for: Contrast sensitivity and visual acuity with multifocal contact lenses with high additions dedicated for myopia progression control ,tabular,tabular,0.5.0,2026-08-02,2026-08-02,https://data.mendeley.com/datasets/j5cw4wn23y,primary_quantity_unresolved,,,,,,,0,0,[],Quantities with different units are not interchangeable. Related records and derivative components may overlap.
mendeley_corneal_higher_order_aberrations_stevens_johnson,Data for: Corneal Higher-order Aberrations in Stevens-Johnson Syndrome and Toxic Epidermal Necrolysis,corneal_topography,corneal_topography,0.5.0,2026-08-02,2026-08-02,https://data.mendeley.com/datasets/2k96xky4rf,primary_quantity_unresolved,,,,,,,0,0,[],Quantities with different units are not interchangeable. Related records and derivative components may overlap.
mendeley_corneal_refractive_parameters_age_patients_without,corneal refractive parameters with age in patients without corneal diseases based on Fourier analysis ,corneal_topography,corneal_topography,0.5.0,2026-08-02,2026-08-02,https://data.mendeley.com/datasets/yr8hbwmsvy,primary_quantity_resolved,2545,participants,Source-stated quantity,exact,official_source_description,https://data.mendeley.com/datasets/yr8hbwmsvy,1,0,"[{""count"": 2545, ""evidence_basis"": ""official_source_description"", ""evidence_url"": ""https://data.mendeley.com/datasets/yr8hbwmsvy"", ""exactness"": ""exact"", ""notes"": ""Preserved from the source-confirmation record."", ""primary"": true, ""review_date"": ""2026-08-02"", ""scope"": ""Source-stated quantity"", ""unit"": ""participants""}]",Quantities with different units are not interchangeable. Related records and derivative components may overlap.
mendeley_cost_effectiveness_limited_vitrectomy_vision_degrading,Data for: Cost Effectiveness of Limited Vitrectomy for Vision Degrading Myodesopsia,tabular,tabular,0.5.0,2026-08-02,2026-08-02,https://data.mendeley.com/datasets/487dpg7v38,primary_quantity_unresolved,,,,,,,0,0,[],Quantities with different units are not interchangeable. Related records and derivative components may overlap.
mendeley_cp_anemic_conjunctival_pallor_ghana,CP-AnemiC (A Conjunctival Pallor) Dataset from Ghana,tabular,tabular,0.5.0,2026-08-02,2026-08-02,https://data.mendeley.com/datasets/m53vz6b7fx,primary_quantity_unresolved,,,,,,,0,0,[],Quantities with different units are not interchangeable. Related records and derivative components may overlap.
mendeley_cust_iris,CUST-Iris,iris_biometrics,iris_biometrics,0.5.0,2026-08-02,2026-08-02,https://data.mendeley.com/datasets/3j6skjpsng,primary_quantity_resolved,2880,images,Source-stated quantity,exact,official_source_description,https://data.mendeley.com/datasets/3j6skjpsng,1,0,"[{""count"": 2880, ""evidence_basis"": ""official_source_description"", ""evidence_url"": ""https://data.mendeley.com/datasets/3j6skjpsng"", ""exactness"": ""exact"", ""notes"": ""Preserved from the source-confirmation record."", ""primary"": true, ""review_date"": ""2026-08-02"", ""scope"": ""Source-stated quantity"", ""unit"": ""images""}]",Quantities with different units are not interchangeable. Related records and derivative components may overlap.
mendeley_deep_learning_prediction_uncorrected_refractive_error,Deep Learning for the Prediction of Uncorrected Refractive Error using OCT,oct,oct,0.5.0,2026-08-02,2026-08-02,https://data.mendeley.com/datasets/89z7h5gnpw,primary_quantity_unresolved,,,,,,,0,0,[],Quantities with different units are not interchangeable. Related records and derivative components may overlap.
mendeley_demographic_profile_clinical_characteristics_patients_presenting,Demographic profile and clinical characteristics of patients presenting with acute ocular burns,tabular,tabular,0.5.0,2026-08-02,2026-08-02,https://data.mendeley.com/datasets/hwnm88jyzg,primary_quantity_resolved,2,documents,Source-stated quantity,exact,official_source_description,https://data.mendeley.com/datasets/hwnm88jyzg,1,0,"[{""count"": 2, ""evidence_basis"": ""official_source_description"", ""evidence_url"": ""https://data.mendeley.com/datasets/hwnm88jyzg"", ""exactness"": ""exact"", ""notes"": ""Preserved from the source-confirmation record."", ""primary"": true, ""review_date"": ""2026-08-02"", ""scope"": ""Source-stated quantity"", ""unit"": ""documents""}]",Quantities with different units are not interchangeable. Related records and derivative components may overlap.
mendeley_development_deep_learning_based_system_optic,Dataset for - Development of a Deep Learning-based system for Optic Nerve characterization in Transorbital Ultrasound Images on a multicenter dataset,tabular,tabular,0.5.0,2026-08-02,2026-08-02,https://data.mendeley.com/datasets/kw8gvp8m8x,primary_quantity_unresolved,,,,,,,0,0,[],Quantities with different units are not interchangeable. Related records and derivative components may overlap.
mendeley_development_deep_learning_model_epiretinal_membrane,Development of a deep learning model for epiretinal membrane detection in fundus photography,fundus,fundus,0.5.0,2026-08-02,2026-08-02,https://data.mendeley.com/datasets/jrgntpv8b8,primary_quantity_unresolved,,,,,,,0,0,[],Quantities with different units are not interchangeable. Related records and derivative components may overlap.
mendeley_dex_combined_ppv_pdr,DEX combined PPV in PDR,tabular,tabular,0.5.0,2026-08-02,2026-08-02,https://data.mendeley.com/datasets/zcmpcczdhs,primary_quantity_resolved,104,eyes,Source-stated quantity,exact,official_source_description,https://data.mendeley.com/datasets/zcmpcczdhs,1,0,"[{""count"": 104, ""evidence_basis"": ""official_source_description"", ""evidence_url"": ""https://data.mendeley.com/datasets/zcmpcczdhs"", ""exactness"": ""exact"", ""notes"": ""Preserved from the source-confirmation record."", ""primary"": true, ""review_date"": ""2026-08-02"", ""scope"": ""Source-stated quantity"", ""unit"": ""eyes""}]",Quantities with different units are not interchangeable. Related records and derivative components may overlap.
mendeley_difference_retinal_nerve_fiber_layer_thickness,Data for: Difference of the Retinal Nerve Fiber Layer Thickness Assessed on the Disc Center and Bruch’s Membrane Opening Center in Myopic Eyes,tabular,tabular,0.5.0,2026-08-02,2026-08-02,https://data.mendeley.com/datasets/dtz8wmt5xt,primary_quantity_unresolved,,,,,,,0,0,[],Quantities with different units are not interchangeable. Related records and derivative components may overlap.
mendeley_digital_holograms_rbcs_glaucoma_patients_healthy,Digital holograms of RBCs from the glaucoma patients and healthy controls,tabular,tabular,0.5.0,2026-08-02,2026-08-02,https://data.mendeley.com/datasets/tryd7r3wct,primary_quantity_unresolved,,,,,,,0,0,[],Quantities with different units are not interchangeable. Related records and derivative components may overlap.
mendeley_dme_classification_fundus_imaging_vision_transformers,DME Classification in Fundus Imaging with Vision Transformers and ETDRS-Guided Annotation,fundus,fundus,0.5.0,2026-08-02,2026-08-02,https://data.mendeley.com/datasets/sdcfn87pvs,primary_quantity_unresolved,,,,,,,0,0,[],Quantities with different units are not interchangeable. Related records and derivative components may overlap.
mendeley_dry_eye_symptoms_children_can_we,Dry eye symptoms in children: can we reliably measure them?,tabular,tabular,0.5.0,2026-08-02,2026-08-02,https://data.mendeley.com/datasets/h79366vw73,primary_quantity_unresolved,,,,,,,0,0,[],Quantities with different units are not interchangeable. Related records and derivative components may overlap.
mendeley_early_detection_glaucomatous_visual_field_progression,Data for: Early Detection of Glaucomatous Visual Field Progression Using Pointwise Linear Regression with Binomial Test in the Central 10 Degrees,visual_field,visual_field,0.5.0,2026-08-02,2026-08-02,https://data.mendeley.com/datasets/w34s5mhvpm,primary_quantity_unresolved,,,,,,,0,0,[],Quantities with different units are not interchangeable. Related records and derivative components may overlap.
mendeley_effect_adlay_seed_extract_on_level,Effect of Adlay Seed Extract on the Level of Neuroprotection Gene Expression in Human Nasal Orbital Mesenchymal Stem Cells ,tabular,tabular,0.5.0,2026-08-02,2026-08-02,https://data.mendeley.com/datasets/x7rcj9yz65,primary_quantity_unresolved,,,,,,,0,0,[],Quantities with different units are not interchangeable. Related records and derivative components may overlap.
mendeley_effect_central_hole_location_phakic_intraocular,Data for: Effect of Central Hole Location of Phakic Intraocular Lens on Visual Function under Progressive Headlight Glare Sources.,tabular,tabular,0.5.0,2026-08-02,2026-08-02,https://data.mendeley.com/datasets/jjknx3wbkf,primary_quantity_unresolved,,,,,,,0,0,[],Quantities with different units are not interchangeable. Related records and derivative components may overlap.
mendeley_effect_one_hour_smartphone_gaming_on,"The effect of one hour smartphone gaming on blinking, ocular symptoms and tear film function in school-aged children ",tabular,tabular,0.5.0,2026-08-02,2026-08-02,https://data.mendeley.com/datasets/zn64p6r992,primary_quantity_unresolved,,,,,,,0,0,[],Quantities with different units are not interchangeable. Related records and derivative components may overlap.
mendeley_effect_prednisone_plus_either_adalimumab_or,Effect of prednisone plus either adalimumab or cyclosporine on dermatological symptoms in Vogt-Koyanagi-Harada disease: systemic outcomes from a randomized trial,tabular,tabular,0.5.0,2026-08-02,2026-08-02,https://data.mendeley.com/datasets/yzv3mrvwf4,primary_quantity_unresolved,,,,,,,0,0,[],Quantities with different units are not interchangeable. Related records and derivative components may overlap.
mendeley_effects_implantable_collamer_lens_icl_implantation,The effects of implantable collamer lens ICL implantation in high myopia patients’ mental health,tabular,tabular,0.5.0,2026-08-02,2026-08-02,https://data.mendeley.com/datasets/t6pmbvkvtd,primary_quantity_resolved,43,participants,Source-stated quantity,exact,official_source_description,https://data.mendeley.com/datasets/t6pmbvkvtd,1,0,"[{""count"": 43, ""evidence_basis"": ""official_source_description"", ""evidence_url"": ""https://data.mendeley.com/datasets/t6pmbvkvtd"", ""exactness"": ""exact"", ""notes"": ""Preserved from the source-confirmation record."", ""primary"": true, ""review_date"": ""2026-08-02"", ""scope"": ""Source-stated quantity"", ""unit"": ""participants""}]",Quantities with different units are not interchangeable. Related records and derivative components may overlap.
mendeley_efficacy_combined_orthokeratology_0_01_atropine,Dataset for: Efficacy of combined orthokeratology and 0.01% atropine solution for slowing axial elongation in children with myopia: a 2-year randomised trial,corneal_topography,corneal_topography,0.5.0,2026-08-02,2026-08-02,https://data.mendeley.com/datasets/y58rh8bfkv,primary_quantity_unresolved,,,,,,,0,0,[],Quantities with different units are not interchangeable. Related records and derivative components may overlap.
mendeley_electrooculography_eog_blink_analysis_ocular_fatigue,Electrooculography (EOG) Dataset for Blink Analysis and Ocular Fatigue Detection,tabular,tabular,0.5.0,2026-08-02,2026-08-02,https://data.mendeley.com/datasets/w7hm97cts5,primary_quantity_resolved,4,participants,Source-stated quantity,exact,official_source_description,https://data.mendeley.com/datasets/w7hm97cts5,1,0,"[{""count"": 4, ""evidence_basis"": ""official_source_description"", ""evidence_url"": ""https://data.mendeley.com/datasets/w7hm97cts5"", ""exactness"": ""exact"", ""notes"": ""Preserved from the source-confirmation record."", ""primary"": true, ""review_date"": ""2026-08-02"", ""scope"": ""Source-stated quantity"", ""unit"": ""participants""}]",Quantities with different units are not interchangeable. Related records and derivative components may overlap.
mendeley_et_pd_vis_eye_tracking_visualization,ET_PD_VIS: Eye Tracking Visualization Dataset on Trail Making Test for Parkinson’s Disease Analysis ,eye_tracking,eye_tracking,0.5.0,2026-08-02,2026-08-02,https://data.mendeley.com/datasets/83htprx9y6,primary_quantity_unresolved,,,,,,,0,0,[],Quantities with different units are not interchangeable. Related records and derivative components may overlap.
mendeley_evaluation_dry_eye_severity_ocular_surface,Evaluation of dry eye severity and ocular surface inflammation in patients with pemphigus and pemphigoid,tabular,tabular,0.5.0,2026-08-02,2026-08-02,https://data.mendeley.com/datasets/zzgw9t9jsy,primary_quantity_unresolved,,,,,,,0,0,[],Quantities with different units are not interchangeable. Related records and derivative components may overlap.
mendeley_evaluation_refractive_visual_outcomes_as_well,"Evaluation of refractive and visual outcomes, as well as astigmatism-correcting efficiency and rotational stability of a double-loop haptic toric intraocular lens - a one-year follow-up",tabular,tabular,0.5.0,2026-08-02,2026-08-02,https://data.mendeley.com/datasets/r2v99nw7vg,primary_quantity_unresolved,,,,,,,0,0,[],Quantities with different units are not interchangeable. Related records and derivative components may overlap.
mendeley_exome_sequencing_clec3b,Exome sequencing data for CLEC3B,omics,omics,0.5.0,2026-08-02,2026-08-02,https://data.mendeley.com/datasets/xcw5x5z49r,primary_quantity_resolved,9,participants,Source-stated quantity,exact,official_source_description,https://data.mendeley.com/datasets/xcw5x5z49r,1,0,"[{""count"": 9, ""evidence_basis"": ""official_source_description"", ""evidence_url"": ""https://data.mendeley.com/datasets/xcw5x5z49r"", ""exactness"": ""exact"", ""notes"": ""Preserved from the source-confirmation record."", ""primary"": true, ""review_date"": ""2026-08-02"", ""scope"": ""Source-stated quantity"", ""unit"": ""participants""}]",Quantities with different units are not interchangeable. Related records and derivative components may overlap.
mendeley_fferg_reference_healthy_controls_university_eye,ffERG Reference Data from Healthy Controls (University Eye Hospital Tuebingen),electrophysiology,electrophysiology,0.5.0,2026-08-02,2026-08-02,https://data.mendeley.com/datasets/37wxt2ybvj,primary_quantity_unresolved,,,,,,,0,0,[],Quantities with different units are not interchangeable. Related records and derivative components may overlap.
mendeley_foveal_cone_photoreceptor_outer_segment_length,Foveal cone photoreceptor outer segment length and cone density,oct,oct,0.5.0,2026-08-02,2026-08-02,https://data.mendeley.com/datasets/89rykrg8j2,primary_quantity_unresolved,,,,,,,0,0,[],Quantities with different units are not interchangeable. Related records and derivative components may overlap.
mendeley_fundus_autofluorescence_premature_infants,Fundus Autofluorescence in Premature Infants,fundus,fundus,0.5.0,2026-08-02,2026-08-02,https://data.mendeley.com/datasets/k5jsssjtmz,primary_quantity_unresolved,,,,,,,0,0,[],Quantities with different units are not interchangeable. Related records and derivative components may overlap.
mendeley_fundus_mctn,Fundus dataset of MCTN,fundus,fundus,0.5.0,2026-08-02,2026-08-02,https://data.mendeley.com/datasets/spz4b8tbzt,primary_quantity_unresolved,,,,,,,0,0,[],Quantities with different units are not interchangeable. Related records and derivative components may overlap.
mendeley_hpsc_derived_photoreceptor_axon_extension_growth,hPSC-derived Photoreceptor Axon Extension and Growth Cone Motility Data Sets and Code,tabular,tabular,0.5.0,2026-08-02,2026-08-02,https://data.mendeley.com/datasets/cpy5j23354,primary_quantity_unresolved,,,,,,,0,0,[],Quantities with different units are not interchangeable. Related records and derivative components may overlap.
mendeley_human_foveal_cone_topography_preferred_retinal,Human foveal cone topography and preferred retinal locus of fixation,eye_tracking,eye_tracking,0.5.0,2026-08-02,2026-08-02,https://data.mendeley.com/datasets/9gkpxsmz23,primary_quantity_unresolved,,,,,,,0,0,[],Quantities with different units are not interchangeable. Related records and derivative components may overlap.
mendeley_human_mesenchymal_stem_cells_derived_adipose,Human mesenchymal stem cells derived from adipose tissue showed greater effect than from umbilical cord in promoting corneal graft survival through suppressing lymphangiogenesis,corneal_topography,corneal_topography,0.5.0,2026-08-02,2026-08-02,https://data.mendeley.com/datasets/bm45p4tcbz,primary_quantity_unresolved,,,,,,,0,0,[],Quantities with different units are not interchangeable. Related records and derivative components may overlap.
mendeley_hvdropdb_datasets_classification_segmentation_research_retinopathy,"HVDROPDB Datasets for Classification and Segmentation for Research in Retinopathy of Prematurity, Ranjana Agrawal",fundus,fundus,0.5.0,2026-08-02,2026-08-02,https://data.mendeley.com/datasets/xw5xc7xrmp,primary_quantity_unresolved,,,,,,,0,0,[],Quantities with different units are not interchangeable. Related records and derivative components may overlap.
mendeley_identification_human_retinal_stem_like_cells,Identification of Human Retinal Stem-Like Cells for Retina Regeneration,tabular,tabular,0.5.0,2026-08-02,2026-08-02,https://data.mendeley.com/datasets/s9wbscpsrs,primary_quantity_unresolved,,,,,,,0,0,[],Quantities with different units are not interchangeable. Related records and derivative components may overlap.
mendeley_imaging_retinal_choroidal_vasculature_using_spatio,Imaging the retinal and choroidal vasculature using Spatio-Temporal Optical Coherence Tomography (STOC-T),octa,octa,0.5.0,2026-08-02,2026-08-02,https://data.mendeley.com/datasets/j39vyvp8ny,primary_quantity_unresolved,,,,,,,0,0,[],Quantities with different units are not interchangeable. Related records and derivative components may overlap.
mendeley_improved_retinal_displacement_quantification_between_retinal,Improved Retinal Displacement Quantification Between Retinal Vessels and Corresponding Retinal Vessel Printings Across the 3D Spherical Surface of the Eye: Dataset of Measurements on Fundus Autofluorescence Imaging,fundus,fundus,0.5.0,2026-08-02,2026-08-02,https://data.mendeley.com/datasets/jxwkym2phr,primary_quantity_resolved,53,participants,Source-stated quantity,exact,official_source_description,https://data.mendeley.com/datasets/jxwkym2phr,1,0,"[{""count"": 53, ""evidence_basis"": ""official_source_description"", ""evidence_url"": ""https://data.mendeley.com/datasets/jxwkym2phr"", ""exactness"": ""exact"", ""notes"": ""Preserved from the source-confirmation record."", ""primary"": true, ""review_date"": ""2026-08-02"", ""scope"": ""Source-stated quantity"", ""unit"": ""participants""}]",Quantities with different units are not interchangeable. Related records and derivative components may overlap.
mendeley_influence_angle_alpha_angle_kappa_optical,"The influence of angle alpha, angle kappa and optical aberra-tions on the visual outcomes after implantation of a high-addition trifocal IOL_2021",tabular,tabular,0.5.0,2026-08-02,2026-08-02,https://data.mendeley.com/datasets/w5ws4pzzxr,primary_quantity_resolved,56,eyes,Source-stated quantity,exact,official_source_description,https://data.mendeley.com/datasets/w5ws4pzzxr,1,0,"[{""count"": 56, ""evidence_basis"": ""official_source_description"", ""evidence_url"": ""https://data.mendeley.com/datasets/w5ws4pzzxr"", ""exactness"": ""exact"", ""notes"": ""Preserved from the source-confirmation record."", ""primary"": true, ""review_date"": ""2026-08-02"", ""scope"": ""Source-stated quantity"", ""unit"": ""eyes""}]",Quantities with different units are not interchangeable. Related records and derivative components may overlap.
mendeley_interocular_retinal_nerve_fiber_layer_thickness,Interocular retinal nerve fiber layer thickness differences,tabular,tabular,0.5.0,2026-08-02,2026-08-02,https://data.mendeley.com/datasets/ss2nynfc8s,primary_quantity_unresolved,,,,,,,0,0,[],Quantities with different units are not interchangeable. Related records and derivative components may overlap.
mendeley_iscev_standard_full_field_erg_reference,"ISCEV standard full-field ERG reference limits from 407 healthy subjects, derived from transference and validation of reference data between electrode types and centres",electrophysiology,electrophysiology,0.5.0,2026-08-02,2026-08-02,https://data.mendeley.com/datasets/kcptb9jrf5,primary_quantity_resolved,407,participants,Source-stated quantity,exact,official_source_description,https://data.mendeley.com/datasets/kcptb9jrf5,1,0,"[{""count"": 407, ""evidence_basis"": ""official_source_description"", ""evidence_url"": ""https://data.mendeley.com/datasets/kcptb9jrf5"", ""exactness"": ""exact"", ""notes"": ""Preserved from the source-confirmation record."", ""primary"": true, ""review_date"": ""2026-08-02"", ""scope"": ""Source-stated quantity"", ""unit"": ""participants""}]",Quantities with different units are not interchangeable. Related records and derivative components may overlap.
mendeley_keratoconus_ukraine_children,Keratoconus Ukraine children ОХМАТДИТ ,corneal_topography,corneal_topography,0.5.0,2026-08-02,2026-08-02,https://data.mendeley.com/datasets/ydmxn3264h,primary_quantity_unresolved,,,,,,,0,0,[],Quantities with different units are not interchangeable. Related records and derivative components may overlap.
mendeley_long_term_results_using_gelatin_microfistulae,Long-term results using gelatin microfistulae (XEN) implantation in glaucoma surgery.,tabular,tabular,0.5.0,2026-08-02,2026-08-02,https://data.mendeley.com/datasets/7xjcbsmzzc,primary_quantity_unresolved,,,,,,,0,0,[],Quantities with different units are not interchangeable. Related records and derivative components may overlap.
mendeley_long_term_safety_efficacy_limited_vitrectomy,Data for: Long-Term Safety and Efficacy of Limited Vitrectomy for Vision Degrading Vitreopathy from Vitreous Floaters,tabular,tabular,0.5.0,2026-08-02,2026-08-02,https://data.mendeley.com/datasets/dnss5ttn73,primary_quantity_unresolved,,,,,,,0,0,[],Quantities with different units are not interchangeable. Related records and derivative components may overlap.
mendeley_micro_go_study_transcriptional_profiling_orbital,MICRO-GO study: transcriptional profiling of orbital tissues in Graves’ orbitopathy & microbiome composition,omics,omics,0.5.0,2026-08-02,2026-08-02,https://data.mendeley.com/datasets/mrvmsrn9r6,primary_quantity_unresolved,,,,,,,0,0,[],Quantities with different units are not interchangeable. Related records and derivative components may overlap.
mendeley_microvascular_changes_poag_after_npds,Microvascular changes in POAG after NPDS,tabular,tabular,0.5.0,2026-08-02,2026-08-02,https://data.mendeley.com/datasets/vc99wcmvk2,primary_quantity_unresolved,,,,,,,0,0,[],Quantities with different units are not interchangeable. Related records and derivative components may overlap.
mendeley_multi_class_retinal_fundus_image_deep,A Multi-Class Retinal Fundus Image Dataset for Deep Learning-Based Ocular Disease Diagnosis,fundus,fundus,0.5.0,2026-08-02,2026-08-02,https://data.mendeley.com/datasets/z227d626vm,primary_quantity_resolved,1222,images,Source-stated quantity,exact,official_source_description,https://data.mendeley.com/datasets/z227d626vm,1,0,"[{""count"": 1222, ""evidence_basis"": ""official_source_description"", ""evidence_url"": ""https://data.mendeley.com/datasets/z227d626vm"", ""exactness"": ""exact"", ""notes"": ""Preserved from the source-confirmation record."", ""primary"": true, ""review_date"": ""2026-08-02"", ""scope"": ""Source-stated quantity"", ""unit"": ""images""}]",Quantities with different units are not interchangeable. Related records and derivative components may overlap.
mendeley_myopia_metal_mixture_exposure,Dataset: Myopia and Metal Mixture Exposure,tabular,tabular,0.5.0,2026-08-02,2026-08-02,https://data.mendeley.com/datasets/jgh7dxdwyy,primary_quantity_unresolved,,,,,,,0,0,[],Quantities with different units are not interchangeable. Related records and derivative components may overlap.
mendeley_nagyz_liberty_677my_vs_alcon_acrysof,NagyZ_Liberty 677MY vs. Alcon AcrySof,tabular,tabular,0.5.0,2026-08-02,2026-08-02,https://data.mendeley.com/datasets/zygxgyf4ns,primary_quantity_resolved,100,eyes,Source-stated quantity,exact,official_source_description,https://data.mendeley.com/datasets/zygxgyf4ns,1,0,"[{""count"": 100, ""evidence_basis"": ""official_source_description"", ""evidence_url"": ""https://data.mendeley.com/datasets/zygxgyf4ns"", ""exactness"": ""exact"", ""notes"": ""Preserved from the source-confirmation record."", ""primary"": true, ""review_date"": ""2026-08-02"", ""scope"": ""Source-stated quantity"", ""unit"": ""eyes""}]",Quantities with different units are not interchangeable. Related records and derivative components may overlap.
mendeley_netarsudil_on_kdb_treated_eyes,Netarsudil on KDB-treated Eyes,tabular,tabular,0.5.0,2026-08-02,2026-08-02,https://data.mendeley.com/datasets/r6gw6fnvdm,primary_quantity_resolved,70,eyes,Source-stated quantity,exact,official_source_description,https://data.mendeley.com/datasets/r6gw6fnvdm,1,0,"[{""count"": 70, ""evidence_basis"": ""official_source_description"", ""evidence_url"": ""https://data.mendeley.com/datasets/r6gw6fnvdm"", ""exactness"": ""exact"", ""notes"": ""Preserved from the source-confirmation record."", ""primary"": true, ""review_date"": ""2026-08-02"", ""scope"": ""Source-stated quantity"", ""unit"": ""eyes""}]",Quantities with different units are not interchangeable. Related records and derivative components may overlap.
mendeley_neurophysiologic_ophthalmic_markers_chemotherapy_related_cognitive,Data for: Neurophysiologic and ophthalmic markers of chemotherapy-related cognitive impairment in patients diagnosed with hematologic cancer,tabular,tabular,0.5.0,2026-08-02,2026-08-02,https://data.mendeley.com/datasets/npt7rp69gm,primary_quantity_unresolved,,,,,,,0,0,[],Quantities with different units are not interchangeable. Related records and derivative components may overlap.
mendeley_nuclear_cataract_database_biomedical_machine_learning,Nuclear Cataract Database for Biomedical and Machine Learning Applications,tabular,tabular,0.5.0,2026-08-02,2026-08-02,https://data.mendeley.com/datasets/6wv33nbcvv,primary_quantity_unresolved,,,,,,,0,0,[],Quantities with different units are not interchangeable. Related records and derivative components may overlap.
mendeley_ocular_biometry, OCULAR BIOMETRY DATA,tabular,tabular,0.5.0,2026-08-02,2026-08-02,https://data.mendeley.com/datasets/4twnn4546j,primary_quantity_unresolved,,,,,,,0,0,[],Quantities with different units are not interchangeable. Related records and derivative components may overlap.
mendeley_ocular_sebaceous_neoplasms,Ocular sebaceous neoplasms,tabular,tabular,0.5.0,2026-08-02,2026-08-02,https://data.mendeley.com/datasets/xg9jcjn388,primary_quantity_unresolved,,,,,,,0,0,[],Quantities with different units are not interchangeable. Related records and derivative components may overlap.
mendeley_ocular_surface_disorders_affect_quality_life,Ocular Surface Disorders Affect Quality of Life in Patients with Autoimmune Blistering Skin Diseases: A Cross-Sectional Study,tabular,tabular,0.5.0,2026-08-02,2026-08-02,https://data.mendeley.com/datasets/73r8vrxksx,primary_quantity_unresolved,,,,,,,0,0,[],Quantities with different units are not interchangeable. Related records and derivative components may overlap.
